"CJ01A1_cov.sum","INRA.310_cov.sum","P10297_cov.sum","P1569_cov.sum","P1976_cov.sum"
"PITG_02485",64.1531035871071,66.9082345295234,58.8715045551282,99.3217007159352,32.7408907034607
"PITG_02486",16.6814989244037,13.9828480117063,13.3619739058373,29.2388490772043,9.56953987440918
"PITG_02487",34.3733258548844,37.4387729275079,31.6523403177468,57.4378951712343,19.1129376948065
"PITG_02488",47.7115434834384,56.068310233609,39.9690386150274,72.089651145131,15.0199604830784
"PITG_02489",90.9204036830671,120.904177822514,72.9180183752839,166.935339165129,36.9283985794936
"PITG_02490",41.3695265651512,39.1251036042733,35.1374268416283,63.4570777770982,22.0022675536296
"PITG_02491",32.767779212362,33.2555453809606,29.8611189201642,53.8688909387432,16.578135468351
"PITG_02492",83.5252537106204,85.8313997760785,74.8217981682992,151.005938853853,50.040740346361
"PITG_02493",35.0686162679097,40.5743015696962,28.8656512603675,54.2955687098172,18.805429361097
"PITG_02494",46.5089835488501,53.9184913366211,42.2237979137623,74.0548351059321,25.6686263336369
"PITG_02495",80.3683209529245,85.8962100568511,74.0043632035584,141.653232776882,49.3524549524051
"PITG_02496",111.649931431589,110.762401286008,68.9661926479524,171.460760135156,68.5214220955422
"PITG_02497",76.8090609869494,87.0275888996524,65.8478760015631,131.740697792684,45.5367891896484
"PITG_02498",87.2427710134233,90.840230072408,74.1664755121184,146.50063967919,55.8534594588643
"PITG_02499",38.511468683365,41.7402413071955,32.4585642372802,60.0868495199224,23.0167717754755
"PITG_02500",5.07483513776625,8.5198549579045,3.96024463704015,36.7369349941909,14.0234434677759
"PITG_02501",23.1837325572417,26.5007312944484,22.490828903541,40.8380848817485,12.5616252754029
"PITG_02502",51.6642778148302,55.7263083950675,45.7529811133553,81.0342369325221,27.9574546059984
"PITG_02503",63.6298344641546,70.6932553799485,53.2655351738207,103.691432517343,36.1401370485176
"PITG_02504",32.1032126504128,20.750432072002,19.8581180805009,51.998780788888,12.559571320957
"PITG_02505",16.4964605944084,12.5029023195171,11.8571007529633,31.8382633444582,4.18632659663914
"PITG_02506",54.1338008698635,47.0236480695752,43.8959189064705,83.5355284801916,27.0929546504975
"PITG_02507",8.7488612059934,8.88207019900603,6.55285098519568,11.0993640710417,5.26576127386741
"PITG_02509",32.8036927813167,38.0084128203104,32.0905761830921,57.651780378022,18.5545181402463
"PITG_02510",42.966831761507,38.0281622424365,35.5092638837576,72.7448558503285,19.6128918126636
"PITG_02515",55.7222341026894,67.2929604518703,55.6380391617176,97.1878711013631,38.0964936068729
"PITG_02516",138.034020900948,160.189582341848,127.526701191223,228.765481818004,77.6093570980594
"PITG_02517",9.32183772064954,14.5187221052415,11.7519744736801,22.2542611647075,5.99791612358211
"PITG_02518",0,0.106168138228388,0.0817984194448072,0.631210798720098,0
"PITG_02519",27.9799391509427,29.4829254450083,27.8240594284579,67.1216054472964,20.1657372340582
"PITG_02520",342.580077062834,361.357238261362,293.05400046401,547.39529958091,218.80136451182
"PITG_02521",111.083429238471,113.499551809646,110.823452040082,155.064899501393,56.6966529795078
"PITG_02522",100.005844464637,103.203185237284,94.9166882586117,170.470498497525,64.3658777468803
"PITG_02523",4.31440528040229,6.07920354404722,3.24068255055318,6.15293741970339,3.83138524826602
"PITG_02524",28.3090550036876,34.8336125205258,27.4482884476007,51.6799793111831,19.0981816370044
"PITG_02525",7.3903124196369,9.79122764598715,7.01667987592573,12.3395896683714,4.31447598402631
"PITG_02526",82.9135619904754,96.8885921226539,74.8466184230662,133.974028737304,48.4819274770702
"PITG_02527",26.7587062761255,25.667325899291,27.3608560805529,46.1316611080808,16.4557284176098
"PITG_02528",63.0943791394152,70.2579963661817,60.2524659469074,104.452079155601,36.1247777770801
"PITG_02529",46.0429807269714,48.5132899235627,41.1479148164918,73.5236761466091,25.7157524547278
"PITG_02530",30.0003513091751,25.8502505139477,23.6394958896441,42.4517989831996,16.317864515398
"PITG_02531",44.9706366900494,50.2982510566555,42.3639235180002,78.9446245485534,26.5544534444524
"PITG_02532",51.3993536862854,53.4995899073304,45.6357352536459,79.4398827619545,29.5696725001532
"PITG_02533",69.0363015351144,66.7887601171764,61.5570443918064,110.135643053141,40.7926296024675
"PITG_02534",777.662344277193,936.708062976506,720.978299504545,1428.45848731516,324.592512970219
"PITG_02535",1218.780601332,927.252459300141,800.955544250938,1529.4306823368,704.280537566944
"PITG_02536",59.223759691964,63.1339309877505,51.0295187496526,99.9497980700247,37.3377044253753
"PITG_02537",57.6928942405271,61.3009038648535,50.140808302834,91.5142130282109,32.087045567343
"PITG_02538",93.5057180673254,111.294522882904,75.79626583838,177.470999296764,51.524024553341
"PITG_02540",57.1691318118334,61.9789013504098,55.8876571699758,92.7476134987905,33.8178202596398
"PITG_02541",52.7224676748985,52.6281173695237,46.0946637934205,86.2522875604889,30.0852549119144
"PITG_02543",0,0,0.183128598728742,0,0
"PITG_02544",1.10346237178889,3.49961031492026,3.93596351285745,3.21181513555011,1.50224541147845
"PITG_02545",174.784381446609,172.146968032289,156.489113103712,273.50387447811,94.5471199321638
"PITG_02546",56.9112094764084,68.7948059518872,55.0731379936025,105.114094446957,31.9388582285193
"PITG_02547",57.8966107268887,58.0947792999107,52.9641168073997,96.5820325135011,34.4598556012461
"PITG_02548",49.8536709950156,44.3031772328343,38.5765866262666,96.0588537892286,30.9486340663238
"PITG_02549",141.97557531591,141.96139746955,178.391605728418,194.320227724638,96.5418214024542
"PITG_02550",175.340579985894,160.448868544483,123.513243398851,216.6518440696,89.2018900305668
"PITG_02551",593.129989959904,744.082183507406,532.724116983425,998.14384502249,303.90892781093
"PITG_02552",55.7774390496607,63.7712941551478,61.5509504620942,84.4977868323138,28.8004936820626
"PITG_02553",30.5250582696608,36.151315874201,42.1492930622258,50.1116844355139,17.3214950243872
"PITG_02555",92.5034891880041,97.3313398146188,79.4178274846748,140.750870558489,48.537139903352
"PITG_02556",48.8125409386383,49.9965256898286,42.6248121614161,73.3473059424218,28.0475574090505
"PITG_02557",58.8906908593123,65.874635125245,50.4010425020437,97.822973162746,34.9613989017247
"PITG_02558",9.30661288229571,10.2026728678565,6.47726100123592,14.3739785890653,2.5469131892677
"PITG_02559",63.1899020668109,67.6758110595751,54.9856137043433,97.7714915494605,36.5073024690687
"PITG_02560",32.0381142593798,34.9580276248697,28.7031727761015,53.8584005428119,17.2409839212158
"PITG_02561",55.7172813730539,65.5472902267472,50.581863219478,91.6025011591473,29.6254361576437
"PITG_02562",57.233912249109,65.7295944072278,51.3193248450958,92.3734074678443,31.1621564930311
"PITG_02563",0.0179673826118443,0.0737002229021766,0,0.00927072162947075,0
"PITG_02564",49.1917131887137,53.6179144104343,41.3735744269632,85.7689807534205,29.6785945033656
"PITG_02565",40.3390158527974,39.0790015368068,37.063277004799,68.8421703675746,19.4178511330707
"PITG_02566",50.1900812991637,57.0406478309378,45.5241315784237,80.5214160071029,27.3421155191075
"PITG_02567",67.9638638088229,67.8198354853543,53.9478498293006,108.248726834527,36.8850153878828
"PITG_02568",546.02976932045,397.232568979455,395.60810290121,758.28585664408,292.074838315093
"PITG_02569",37.9347162349339,35.7908376734378,30.9273183705643,61.2353506144213,17.846777809429
"PITG_02570",32.8463949820701,38.6303476448327,33.8016154840853,60.1296851286189,20.814651891909
"PITG_02571",53.6232445773207,57.6190130708388,48.2829892329463,90.6293943712752,35.2620654690032
"PITG_02572",71.1843794662151,86.5152819994887,65.6014556324448,115.304321489369,41.208080152159
"PITG_02573",30.4020700852613,29.8849182972143,27.1432653050893,52.4915380934573,16.9222269839048
"PITG_02574",70.5972866699714,77.2786050317516,64.0995280441737,114.784897315249,42.1392846458255
"PITG_02575",85.8570442150947,83.4922260874688,84.4257689598462,146.174861220429,51.4418921062355
"PITG_02576",158.990362761634,192.419948642774,155.34519576372,227.083225026447,103.743901928584
"PITG_02577",54.339044099927,52.6648036128457,48.5497018698919,90.8180453094615,36.5878500189168
"PITG_02578",77.6633142894556,78.1377667024122,64.3592391779586,115.985978315656,43.1014238995459
"PITG_02579",37.8730365523737,31.1959800265665,30.3220611916264,57.0286458333333,18.9628686010034
"PITG_02580",26.3626035629494,31.087513051205,25.6043696078284,47.1141225268731,16.8984630076739
"PITG_02581",79.5576463695566,73.5927619029156,69.3033096620418,130.582482009622,42.0214913359405
"PITG_02582",49.0164705124742,51.898014142704,39.5240738374299,76.3654622947153,25.1014457180697
"PITG_02583",57.9075245604462,64.369490695061,48.402468452216,94.0566431610352,28.1604186054729
"PITG_02584",71.7620182374681,73.4137381387814,59.3171246553761,108.934522478988,39.5146817283006
"PITG_02585",409.938806881364,406.954938427887,331.924244339385,637.200147564069,228.056504174664
"PITG_02586",56.431184113145,72.635035839149,49.7105970554923,90.4095724213613,31.3841482868553
"PITG_02587",11.4216748408231,12.8934485636796,9.82550146999505,20.0811626107886,6.92301335633848
"PITG_02588",42.4550522521255,43.5918325932329,38.4996300584993,70.5100657854682,26.3355098368709
"PITG_02589",150.630902178975,124.456894458642,133.749643604834,246.834709415437,90.1925128832888
"PITG_02590",279.635146652543,248.649157336513,214.986063381822,395.925611730534,151.740393491913
"PITG_02591",54.97512200552,56.951931227729,43.043826770349,87.0724535215607,29.1997738150343
"PITG_02592",50.5313329201836,63.0293950059563,44.7820745951102,82.2383453309374,24.4360631682762
"PITG_02593",77.6629234528842,82.9917586305898,68.603766450782,125.188848909498,43.4213911917354
"PITG_02594",1040.02161494942,660.540279654417,723.429543413364,1302.17109992711,374.689102451289
"PITG_02595",108.373037313734,82.1405268032286,70.0510975019175,121.209236436125,52.8130953298059
"PITG_02596",200.852950294131,139.706963307336,166.644593498865,291.545019502653,137.059320667919
"PITG_02597",46.2026131967369,52.8882863910181,41.9299913412558,74.4191550890914,24.1027014811282
"PITG_02598",20.887218605655,22.5786767152472,20.4024464380655,35.0820490304992,11.1364317042248
"PITG_02599",13.8620246277399,17.973305683955,10.4946653097729,22.2411291002291,8.92009165677536
"PITG_02600",26.0918105514423,35.1309670009656,20.939975918166,48.5157660571484,14.7722606829407
"PITG_02601",48.6794832508906,59.4215337428861,44.739492610361,80.1345488787365,25.1017110773157
"PITG_02605",0.81000536617976,0.726139092686192,0.343355792197459,0.666312190295,0.133478273464017
"PITG_02606",0,0,0,0,0
"PITG_02607",39.6428553553982,36.8439200849089,36.3025293856776,62.4868275714598,23.1360404412348
"PITG_02608",86.8457803904774,84.2025152641879,77.5900658061356,145.811312440048,44.5168392974059
"PITG_02612",59.5979471427309,52.4678108703215,50.1601029958128,132.526254017438,32.6217073157823
"PITG_02613",17.7828468424141,23.3411344051641,17.0739176994858,30.4094726107741,8.66829686064115
"PITG_02614",181.172698552675,171.297217814796,102.586201847466,257.058596226968,51.2866775694007
"PITG_02615",17.057183745546,17.6953113841596,15.6058888855149,28.2940258091507,10.4411481905965
"PITG_02616",46.2585233524388,52.0593596782128,40.6327940454854,85.756219823258,25.5876553206877
"PITG_02617",139.737391255656,142.878439681137,129.333033097371,166.646992654696,70.1790627360233
"PITG_02618",143.734536941878,87.6925563384715,79.2076101703852,159.813825007176,69.8675761049452
"PITG_02619",33.2202132502302,36.2000458865992,28.0768623418153,53.5165271539928,18.6135673647674
"PITG_02620",39.6674981082204,40.3757088515765,31.758624760233,64.1380497526383,24.0162132763055
"PITG_02621",67.2511243077794,81.4743112174831,59.5802418977344,112.03815257172,39.3791015014916
"PITG_02622",28.7125295580036,35.9249911090393,29.6204573542594,52.0429131197977,15.6378643870898
"PITG_02623",35.0883820941712,42.971453801838,31.996451479372,65.880453638119,21.8134927219305
"PITG_02624",65.981442762535,77.756958646747,70.0144530835734,111.871044442302,42.9954898264895
"PITG_02625",20.2215223316963,23.7365868041961,17.2636548131005,31.3836068309129,14.0332260679736
"PITG_02626",48.6440334122381,56.6588712087092,45.1539345692197,83.2473040266178,27.9899554376849
"PITG_02627",66.9899619185049,82.470576212289,56.6295313051105,105.622301943923,37.0486468639109
"PITG_02628",63.1113804793717,67.0404116332626,50.3741244536153,85.5724176581964,30.3181855452465
"PITG_02629",45.2061586090165,48.5362667761377,39.1749561292941,66.6240563795747,23.1704973892732
"PITG_02632",0,0,0,0,0
"PITG_02633",23.8097131388045,32.2080474548949,22.4490832785999,42.6345686893984,11.7253289095031
"PITG_02634",47.1395511839881,43.755592939266,44.3861706112448,80.7787313250162,26.382175935345
"PITG_02635",47.6420501234068,54.8509928223822,43.5348063711327,77.8839039288793,27.8258779912595
"PITG_02636",168.210982530177,171.015222642443,129.336973667436,217.611333630969,84.0798859296558
"PITG_02637",112.928225131835,120.075359336177,92.0893304522816,181.107678518596,58.7598424887142
"PITG_02638",5.93669676915129,7.22748085142234,11.3100583612483,13.9218984202029,4.84843976171285
"PITG_02639",86.4916729037187,91.0940186216368,75.7972694393746,126.615581528271,52.6443390495334
"PITG_02640",55.9288171343552,55.0681196196158,45.5267200806602,99.8904319816515,28.3906069806308
"PITG_02641",12.0860482180416,7.57193705498559,10.3835563740979,10.0676709357557,8.06612355111733
"PITG_02642",43.5601413725401,47.3972969031569,38.375118442534,68.9173879896776,24.427853626779
"PITG_02643",28.4388883234975,24.1030535280974,26.6318175172334,42.8314037205348,13.642651940948
"PITG_02644",28.5675525472282,32.4624094988161,22.6251749239152,47.2873885968242,17.3334643056687
"PITG_02646",423.919403264151,319.391936895389,411.721115680215,619.108704910247,191.507610965503
"PITG_02647",34.262402174483,40.2067112340397,32.1118069384327,53.4977150220578,20.1638105187484
"PITG_02648",16.8973971272126,20.6389770934701,17.1258191874659,34.0943040105451,8.62980306353999
"PITG_02649",33.0553112896184,36.4071510957324,24.4785729308359,55.3852523290899,15.9115235061378
"PITG_02650",0,0,0,0,0
"PITG_02651",66.2209522676724,72.342023855049,63.061221429576,118.55616142102,39.751494387604
"PITG_02652",67.3191698403707,58.1519578916242,55.382444210497,103.859574082746,37.8741124559964
"PITG_02653",6.59877366492177,7.70951864031471,6.29749401317695,13.0603373577104,2.67602294249505
"PITG_02654",41.0197491789548,28.2020816381376,32.5590764101129,64.4611854000579,20.7194967792235
"PITG_02655",64.2754552509343,61.9297566610822,51.9695943259646,90.1393231163956,35.6767919756876
"PITG_02656",0,0.0415052699102595,0,0,0
"PITG_02657",49.3213957975549,55.7431880991968,47.5570653982215,92.4833456966042,29.7897735023605
"PITG_02658",76.0294236706272,81.416927765519,58.3115448434315,104.122160400545,38.2176352944479
"PITG_02659",55.2654268883988,44.0823040639812,39.2740106929557,83.4480796022608,29.7875805269534
"PITG_02660",60.8786004998323,64.840034233331,42.0516252396124,78.8360611817962,48.8038050714453
"PITG_02661",64.3696016775218,69.9272006926982,58.7319611782788,110.473280051464,40.6977749795646
"PITG_02662",85.9670976770468,94.3222167293546,67.6898704079156,123.834860486397,44.3631906918482
"PITG_02663",43.9333750909388,45.2507898891079,33.1653552250278,66.3635155302072,22.1227056755107
"PITG_02664",43.8205151642846,51.5086246087907,38.5797781267193,75.9028971559886,25.5150124974887
"PITG_02665",89.3852037315965,98.3460629020708,81.2265274556391,161.955660126082,51.4568335122967
"PITG_02666",40.49646302595,50.4326288590324,42.6759357702985,71.0216018263978,24.5149319968882
"PITG_02667",67.2723230858492,66.3752300891115,65.3925245402673,103.946550664398,36.4919199459723
"PITG_02669",2.60995587213139,0.579557997439864,36.3637534071456,6.28837356760559,3.1619149101998
"PITG_02670",19.3970687142845,21.3257059768453,17.5945427815618,31.1124227641763,9.64648815828594
"PITG_02671",44.5310498698195,55.858063484729,39.1365864635743,68.1800841674647,26.022008989919
"PITG_02672",29.0201463535394,30.8460012043178,29.3594380288222,49.1290230854165,16.9538903448539
"PITG_02673",42.3738411233184,46.2484407737882,36.4270873179112,69.0197012325707,25.0495034085617
"PITG_02674",17.2098531635638,23.692577941426,18.498177193568,34.962137393836,13.2109320956723
"PITG_02675",789.344382402163,556.923582969978,611.380251645396,1033.99529167247,436.405339896227
"PITG_02676",2.37580421272968,2.77813378794628,1.46624124619997,3.94396145729157,0.90775652361749
"PITG_02677",41.0564115201733,38.918539737627,32.9330705058507,59.0555499543682,20.8421357469415
"PITG_02678",25.6477080180834,27.5929852987563,25.3707269681934,40.332666415036,15.7568071372886
"PITG_02679",83.0691503629606,84.7291098510475,75.943215406426,152.97879414489,46.3976892565362
"PITG_02680",27.5497767948204,29.4577569780466,22.4555985541117,40.9232832512315,15.051511941492
"PITG_02681",17.3154900839683,23.5161480480007,29.9152895659417,24.0537728984271,17.6639846293846
"PITG_02683",57.4081104189326,62.9075657441847,49.1188992274496,88.2146228107022,30.3316778499791
"PITG_02684",33.438114459218,29.1795033005741,29.7275305308511,53.0566789001125,15.6047676011673
"PITG_02685",88.6174594909705,82.0571253150572,82.9315818777147,126.136483275142,32.4119291689219
"PITG_02686",17.5339733926582,35.963051833626,16.1886907902604,39.1974630753464,12.799242848082
"PITG_02687",19.3961611362331,20.5893652596437,12.8814082459408,21.0015131020476,9.34084835140245
"PITG_02688",47.8761668785726,49.615389721997,48.6550597176179,73.4372077921227,23.2797970050339
"PITG_02689",0,0,0,0,0
"PITG_02691",0,0.0540320338218231,0.0559509962388883,0,0
"PITG_02692",17.2029409955249,19.8593508079016,16.4165525541093,30.7116986621114,10.4667976263736
"PITG_02693",191.552941414233,210.576537771568,186.302108448362,309.890011099951,119.911565859916
"PITG_02694",61.4672804669057,63.182600044102,48.5466619665151,98.0221098648017,33.9101046094806
"PITG_02695",35.0923456985188,34.4343154921753,29.5513544267604,53.6162352210747,18.0200612342462
"PITG_02696",58.3628658969142,66.5356927064949,53.3065623194528,101.209945310396,32.3233065909424
"PITG_02697",55.9502346170061,66.3342152516424,48.9114730970719,93.4672803352813,29.8048149231887
"PITG_02698",36.586148663593,37.9013339642702,33.1303013245564,59.9909774115774,18.2083857703109
"PITG_02700",32.8773824833676,28.5554876966118,28.1148762374942,43.089839148101,17.5865569222079
"PITG_02702",29.1474814310644,37.4920001844771,33.1996336808919,50.1390709428251,17.0867957574274
"PITG_02704",19.7117989754956,16.5411268532918,17.4225540106447,20.4384476874636,13.8369850369162
"PITG_02706",16.4522682867253,26.2999839094859,9.73664678926072,23.3680279457369,10.5980159353414
"PITG_02707",37.1587921802963,36.4071510957324,35.321357863499,62.0878751162056,18.9347202295552
"PITG_02708",54.7268329218155,63.6229838155885,43.9476712623012,84.7899922381977,25.2821500307203
"PITG_02710",58.9186099568838,63.0021650236163,49.5655232170404,95.2563252976567,36.3010797047026
"PITG_02711",35.4059438846914,37.3519200681552,30.5075307334988,57.3917944734981,19.1797765825282
"PITG_02712",52.8655460507091,55.9480980275455,47.6985008273539,81.4598412052261,30.5038500346555
"PITG_02713",119.409818528645,126.586826483609,101.908660501191,188.265689623453,55.6275715058699
"PITG_02714",164.308369627728,167.230456893566,140.460823019279,293.626801714137,83.7508658732847
"PITG_02715",81.6919034028243,83.6348483624297,74.3591465324904,144.946554036287,40.9866921367618
"PITG_02716",77.771851787686,74.9114460685467,63.5122305404105,129.175059825112,44.5278004374457
"PITG_02717",89.4675131306203,86.3780747632482,61.5739721674962,115.639325741056,45.0624427143622
"PITG_02718",40.1093466834304,40.8350925962676,36.0424461973479,65.8160232466033,21.2401281239513
"PITG_02719",16.7395871080516,19.649615799024,17.9103355704936,24.0983775238136,13.2670288065206
"PITG_02720",50.086375715149,50.586679956824,42.6007335666657,71.1634872801816,27.7444348414533
"PITG_02721",116.299705548075,126.380735694635,108.638290679666,194.246219430931,66.1840106882051
"PITG_02722",75.0800016190989,75.2422695297624,54.5773786884433,124.612497709445,39.4701459005132
"PITG_02723",24.28901918418,30.0008494576409,23.6157189268084,43.6656363382464,15.5433693856835
"PITG_02724",80.4162961843475,91.1832518937422,72.0968365935362,130.395845757894,43.8703983875803
"PITG_02725",63.3968176210411,57.0805097816973,52.7625544471727,100.649702159259,32.5336290341465
"PITG_02728",45.7966765942484,56.2540835572239,41.9443976389498,78.7068997940968,29.1947499245728
"PITG_02729",23.1608141300442,29.3024917434083,25.1362352773578,42.2465264476815,15.6007151210924
"PITG_02730",67.183581853553,76.3743026563046,62.6735953528344,110.052745741879,38.2837717778678
"PITG_02731",36.749461956284,39.8468447605357,30.3220611916264,55.7368661146514,18.5341161006561
"PITG_02732",35.129164462933,34.7158125558243,31.1495556614673,62.1077936135985,20.0867931099473
"PITG_02733",36.4761656601083,38.2500031975591,33.7677865355192,57.8201330532471,22.2580138307256
"PITG_02734",42.0148965431753,45.9209919525176,37.6342216952626,68.2049675078981,27.5818820270797
"PITG_02735",40.5609980578591,41.4645891885028,38.1967256390649,69.5738147718675,23.3781922613448
"PITG_02736",25.5714583936557,24.7798181327735,22.916219422711,39.3860539888446,13.0454657159615
"PITG_02737",31.4089840344525,36.4071510957324,29.0443971848863,55.1704152896646,18.6660610630787
"PITG_02738",36.1608355546927,34.0481546002168,47.4333742346868,63.4604499366622,16.7536702525737
"PITG_02739",14.0320670352532,16.4500620854253,11.7902193631049,16.7035622453186,6.33498450918162
"PITG_02740",76.2723827300009,84.8062897851666,64.2460997633395,116.847996528905,46.6249356542793
"PITG_02741",28.0062591167294,29.9213373205643,30.6922720010127,53.6932684017444,17.362916353854
"PITG_02744",57.16731386928,54.6442383012617,49.4731805177409,85.6449475985112,27.97017146356
"PITG_02745",43.0267789822095,41.2956873595334,34.9143308226931,64.4976631634444,23.2205207779251
"PITG_02748",64.3586959527976,56.3751899444393,54.5731660093515,104.263091952834,37.9354852318999
"PITG_02749",49.5414860943503,47.8361528872754,37.5972920729228,82.1686194427159,24.7860747947528
"PITG_02750",45.8521049185827,49.3172209742102,42.6934829052905,72.3572679008984,23.9817136064608
"PITG_02751",647.823131461073,760.049922788904,595.514315355794,1213.79650493907,286.866902964949
"PITG_02752",71.3217339189753,79.384585613868,69.8119493084261,110.263265834373,42.5746335951106
"PITG_02753",149.656979577849,135.02990925214,120.983806659687,231.261474832178,86.8617512830014
"PITG_02754",42.5596475449252,44.8566176114506,35.3222997683889,69.2280666078077,24.4315622360084
"PITG_02755",101.444798215079,98.7034943950582,86.5686177966042,159.384101757205,58.1620038162169
"PITG_02756",26.7480595718197,26.947109361263,21.6874680234357,47.1722769749402,16.309645291075
"PITG_02757",96.3539611693993,96.5854706353271,83.0406007918114,153.081655560514,55.3617288366179
"PITG_02758",188.655862136014,207.070586844617,156.077773279547,304.097419895248,100.964904902001
"PITG_02759",0,0,0,0,0
"PITG_02760",47.3793267482212,40.5454154248149,37.0949467059127,71.7213046363514,23.298007303904
"PITG_02761",131.776979474216,135.535955672742,118.296349197759,196.512888054313,84.1399471879892
"PITG_02762",73.7261273197464,84.8217958240141,67.6257872779265,121.095368369824,41.9936283326611
"PITG_02763",226.587443031407,211.619430024684,176.797514066456,356.093472841322,133.310866832638
"PITG_02764",17.2452464000098,18.7122409271533,13.2052513136959,26.1239426627232,7.27490742877325
"PITG_02765",25.1252320662264,22.3926263805972,19.5598481965553,41.80522147681,12.2159053939091
"PITG_02766",70.1976541348881,71.3112625484115,61.4797079297314,116.407908039088,35.1843476864241
"PITG_02767",33.1116639444935,33.9822261437736,27.1387249999042,49.5246573497741,18.9347202295552
"PITG_02768",150.231898242237,149.852280741739,127.983889446226,238.073220484482,72.3206242596554
"PITG_02769",48.166499449858,48.0095502414886,42.4698482847217,87.3251744787907,26.2014257336994
"PITG_02770",61.0848747564226,64.6938712622915,50.7295364695714,110.519539095474,32.9918280639937
"PITG_02771",57.0947065157386,61.7626196657116,52.087799129426,88.677073440844,32.3581116727819
"PITG_02772",20.4821332501833,36.2731957657894,17.4950109405859,49.3942431147813,15.934320775787
"PITG_02774",153.609244319648,170.280910132916,119.792404518976,228.504274042269,80.3630580901107
"PITG_02775",15.7623373003779,18.1733308548709,13.2857401800217,24.8117787753367,7.93506007137737
"PITG_02776",124.844967718826,101.660877895973,110.185992514894,195.508313247082,79.6309145043828
"PITG_02777",0,13.5617395810133,8.64594112598517,17.5321663956861,6.29229534623214
"PITG_02778",28.6397316221209,35.9077571934321,28.3122095242314,53.6894728016051,17.2489875302649
"PITG_02779",0.75164677425212,0.551365105056409,0.552275927703163,1.26564656675425,0.181869895346282
"PITG_02780",32.6456064299745,37.2951558079737,31.7098647135455,51.1160174814907,18.8815407247333
"PITG_02781",40.2412228597508,41.7739479138377,35.7839651306596,62.4313167693431,20.7779266746475
"PITG_02782",78.2869708756097,85.7070627659747,85.2164313797683,164.327597584609,36.4760114479184
"PITG_02783",165.209758460664,174.159433209863,126.512708289633,248.931084214184,85.9939919817883
"PITG_02784",61.6074115936827,60.1998667239961,48.5628030839372,97.7427361760765,32.595533610031
"PITG_02785",72.4700237673444,77.7888811674977,58.4319655021992,110.610888671738,40.5544573744217
"PITG_02786",43.2873224209353,45.0411719907389,38.6474950004171,71.4356156594627,27.4657482998354
"PITG_02787",18.1595951151413,23.0588231943893,16.9707361317842,30.7267095051046,9.85599233203336
"PITG_02788",94.3800669697175,94.3427269118009,64.8783443957986,149.258766709767,45.1782188973356
"PITG_02789",55.6315889600872,60.2978420267234,49.940791677261,84.9604891348932,28.3453729898263
"PITG_02790",52.6498497118884,55.700956982231,47.5044770753702,80.5169585306384,28.2283517623032
"PITG_02791",14.1432763752608,12.0736265352149,11.6329778879245,19.4660589429512,7.79250158794847
"PITG_02792",56.4289900933766,53.9144064139721,44.7313859850287,85.4830748055534,30.5819922026738
"PITG_02793",33.9303598010767,35.8799363126455,29.3374720492735,51.7793421288173,17.3662379429755
"PITG_02794",55.6934928294469,53.8130611776594,46.1610162904401,85.7218919182517,30.6358111489799
"PITG_02795",10.6262031603803,4.99858273487892,5.92211394431109,13.158613873177,7.84511796729863
"PITG_02796",23.7800259090946,31.5172014015678,22.2810238478222,38.8392897299876,14.2291395255838
"PITG_02797",50.3227806981487,57.2442578153667,43.1042422490006,75.416449494119,28.6744475289006
"PITG_02798",43.3867562734961,39.6555924414699,36.5463996140341,72.6720150339019,23.083103955648
"PITG_02799",33.0722584666138,36.2878707809905,29.8648589014022,58.3788454725435,19.9658949708667
"PITG_02800",39.3223921423945,49.9648829349192,40.836680074077,78.6199683882613,26.5084106799549
"PITG_02801",50.0909862364201,56.0929498390508,46.7779646122547,96.1840919694025,32.0130578301836
"PITG_02802",39.2750513800072,45.7511448486743,37.4730633343742,68.0651608014194,24.6417129785441
"PITG_02803",31.6591516738525,34.3558272701821,30.3220611916264,55.4748521522988,15.7886214541155
"PITG_02805",52.9827752264532,63.4144215725683,52.8693417482003,99.854897151133,32.8437746089024
"PITG_02806",8.93138066032532,10.4584170054601,7.15513861722125,13.5155571750342,3.44746693349901
"PITG_02807",29.2567219054046,27.8991912779241,28.315819331949,49.1068022814246,16.5315986951269
"PITG_02808",37.6943676471105,47.424864135452,38.8079948300664,67.3319714051284,22.5276500812825
"PITG_02809",37.3894157841422,41.9138005735508,30.7929318394251,61.7365013890913,21.9372456142214
"PITG_02810",39.4622538552233,44.4576136621214,37.2342190280001,65.6204498321092,22.8696908480647
"PITG_02811",53.2767316212532,49.1132941924816,48.8738839321303,82.6617161801893,32.6171279435074
"PITG_02812",52.300899559614,62.8767490316815,47.4951146593221,86.9925242435044,29.823130451005
"PITG_02813",70.4597435523224,68.0986870126953,62.1446144942219,109.531264227495,41.5448213046252
"PITG_02814",32.8449954866776,36.9846724548161,29.7971114935126,58.9472968199761,17.8224487628112
"PITG_02815",0,0,0,0,0
"PITG_02816",111.347328494536,92.3851376190819,85.231060468773,248.774742073912,55.5711108484773
"PITG_02818",24.9161525583927,28.2580544722517,23.217421706303,42.9888159708455,14.3299932980465
"PITG_02819",35.2439561718012,52.4713662953067,47.9361858679952,77.4885958898403,22.1394393980682
"PITG_02820",67.8941867679003,61.36332676717,61.4429167646945,103.776407877928,39.2338335843519
"PITG_02821",49.3400805768815,52.6697585473924,45.5721583982169,83.6267887229479,26.2577895915195
