"FL2009P4_cov.sum","FP.GCC_cov.sum","H1306_1_cov.sum","H1306_2_cov.sum","H1306_3_cov.sum","ND822Pi_cov.sum","US0400009_cov.sum","US100006_cov.sum"
"PITG_12913",20.7037883310346,45.9492744103977,23.5809041371626,60.3821219422997,28.0930619512514,25.0655566571448,17.8320090125344,22.7387941525296
"PITG_12914",23.0776030146041,41.8581984403147,22.6654155318472,56.3551950961315,23.9675549578473,24.1440764848245,16.9009602974714,24.4430510498205
"PITG_12915",20.7539326013526,46.2826172730421,24.3432707850083,56.7507777723438,24.3046999440853,25.2025017732124,19.0657579426671,24.7069435273751
"PITG_12916",25.8290631910424,48.7673272148526,25.8528969467467,61.5027998758151,27.0082010243914,25.2344777001102,16.6987044439643,24.0191035153567
"PITG_12918",21.6951865400594,41.4501207991698,21.5976091602306,57.4032559300001,22.7910707249678,22.6351417580014,19.849539593648,25.1480367814708
"PITG_12919",20.8973416033206,43.0370957094368,21.0899306921027,55.3353310177581,23.5899967503159,22.8966600540241,16.4999324826248,23.7969329681939
"PITG_12920",19.5064279004408,44.3534290300414,19.4327522304649,51.3575507236422,19.8568339490551,21.6215976327378,23.2786085907036,21.1484986128014
"PITG_12921",31.1416787898357,48.0652157818333,21.4081063042075,58.165529966328,16.938027271137,41.4218628645844,30.3602523393117,33.9503582466619
"PITG_12922",19.2924522273425,40.32389885061,21.967669619529,56.8993832216234,13.5354908490752,26.8717180829345,17.3002116838344,24.7003636870409
"PITG_12923",24.2643510481554,57.6366126025017,14.5671768549897,37.1661923743784,12.3419206765074,27.32332900114,31.1562708811809,24.5952333020772
"PITG_12927",21.8187672297784,43.5851775746831,23.8159326949431,62.6628843732357,27.5888995366088,27.0411206589072,21.1783067214001,24.377251765441
"PITG_12928",19.4070359269977,40.0884976366113,23.4676698997415,56.7675147774018,24.130479386794,23.6584751900806,18.6780960049162,23.6382213364348
"PITG_12929",8.64051851559362,16.241363200458,6.09455185564976,21.9704630599813,5.82089017269478,5.85514082991584,5.63914892641811,11.7727965032842
"PITG_12930",16.9946750857843,34.6016920408698,18.5428735814478,46.3943901624755,18.6450949443786,21.781964078868,12.1242202541984,21.6200455995309
"PITG_12931",14.4124480448067,33.0269107684253,9.47909526392953,27.7561989232842,13.2119534393711,10.6634122229704,8.19181446423259,10.522564618968
"PITG_12932",14.4373651160138,31.2139443978437,6.39911825051974,18.7316933915588,8.71058724591236,5.73478229856766,4.18921759130319,6.96384762231341
"PITG_12933",6.93820385302308,13.309302913668,7.59979812037431,16.4853187648789,7.30136776269761,11.0184079829767,4.00415724728543,8.67918751610445
"PITG_12934",26.8276990007606,62.0760336895463,31.863513276231,79.5732150903393,34.9093197982954,33.5002863312052,23.3130003769806,31.1469045264725
"PITG_12935",15.7751262809653,19.8071644471006,21.5955674960808,51.696621219602,16.0332622899784,15.1934027473695,4.22347812784169,22.0208659106247
"PITG_12937",28.462904122816,47.3503263402417,43.4187417063121,95.0157153967764,27.2702466561197,35.3629789676007,16.4156619763394,42.2437266656812
"PITG_12938",9.01836997711895,42.0071449281521,5.61106347790452,12.6105068672247,4.33264272414958,9.87140393864964,15.7023866234224,12.859877074154
"PITG_12939",13.6886902524654,35.6735332399024,16.321295362287,43.8164334620724,20.635898691953,16.3218733918787,12.7756716290297,16.6134715022046
"PITG_12940",20.0015165365582,52.6294869114863,32.4987649193091,92.7597927996367,35.3317405098813,23.373107454916,16.0594992448599,23.475814288907
"PITG_12941",22.8706311933725,56.6329493780332,36.0495968031888,92.4323991793616,38.371787870374,26.1028231768639,19.1736803604798,22.2169016544868
"PITG_12942",21.5228348101602,64.8396110280826,31.837060048554,79.0044012597695,47.3198398459194,21.5191728833553,14.7797781939597,23.3673575712939
"PITG_12943",18.8060616407917,48.1104010776991,33.4389226165993,75.8307736866667,34.0952238584681,25.2537262684054,13.765034583685,22.1996704695413
"PITG_12944",22.4425714937294,54.0430828517461,32.1031138229799,89.3180740963242,33.2852461333603,22.5124998676272,16.1432125786092,24.0397054103126
"PITG_12946",20.7082413986849,38.2077614477074,20.1145443419679,58.5143140361883,24.4475761888345,25.2786737033561,15.5160115859414,25.6341154356805
"PITG_12947",21.9626176954134,37.3660884765731,22.7750272666944,50.4046425697286,21.5602993564427,22.2921904392316,14.2658653485219,23.1081324760446
"PITG_12948",22.7702257667365,38.8394682406262,25.4581936967641,59.0400668491972,31.8084879689413,24.703865401883,15.8877824111867,23.1631108407695
"PITG_12949",23.5470685648862,40.3537206931702,21.9635968605092,55.5878011963964,29.1084340175515,27.1406852432287,12.3797029426835,22.5551487414188
"PITG_12950",20.7783563173745,45.9315930206845,21.7136110739266,59.8062906110243,25.429072500797,23.9658025630616,16.695461585427,21.1607330152016
"PITG_12952",18.7844234159911,34.1811348062761,19.7557358130912,50.6065201164163,16.0696771754422,25.1182487110007,14.5374100213852,10.4312799505613
"PITG_12954",8.24691981854479,22.4298383572035,7.82087809249836,21.3619439327197,11.3693253291389,11.6469100260949,7.93242100595184,12.0049335376407
"PITG_12955",17.1804938198024,27.2236207708763,12.2956249472064,38.1997916066875,12.7490745114317,13.3299743093793,8.9570117099377,18.9241479641234
"PITG_12956",17.6233831232434,30.2517824037922,15.3699836328447,43.3364301088258,21.7165815711847,16.1288514868427,12.4956128825703,18.7891302819553
"PITG_12958",18.9385893444142,38.2729766464612,21.692529413745,56.9673064283647,18.8173445425284,25.4462944731313,13.7736549023331,19.9791978444975
"PITG_12959",21.0496314645334,34.8378207074995,22.5070041383417,56.8980323033784,22.9989820731748,24.5943221412396,15.2632461692716,23.5253811284426
"PITG_12960",22.1432402154715,42.6355279018733,23.5789581105249,62.4970162213886,25.7848065127669,25.3680860403863,17.9336483696645,23.2450813751811
"PITG_12961",21.0027761714343,45.8318923671271,22.8414089996702,62.8620378294776,28.722511559766,23.8120975711883,17.8662716610598,22.7000873714146
"PITG_12962",21.8556232674151,41.1040120177065,22.7037535844232,60.2837047992978,27.5145163623587,20.8694888213169,14.749300289817,22.0322926140546
"PITG_12963",16.9038090300061,39.357082943007,17.8739603314374,47.0732105263534,20.8788823772568,20.4969224389176,14.5657319803844,18.5551437110147
"PITG_12964",16.2971249415941,30.2344036134187,14.0645555229445,35.2704649983837,10.7052378196197,11.7249399288421,13.2344614086559,16.6074823420104
"PITG_12965",18.4694684136716,28.608090431286,13.2426001425538,29.1018486996919,14.6341073181183,16.5289813279745,13.3305435638256,15.9160606369056
"PITG_12969",22.9372171653079,37.2099906173157,22.4760213630859,57.1760472430534,17.4078895986366,24.0959119876594,14.2486160724533,25.2615028281982
"PITG_12971",19.128478962251,17.5229430100988,13.2721498758473,30.7479165324054,10.1173837563452,8.11486596569984,6.63498924978225,14.6756820462347
"PITG_12973",21.8024898167643,50.0917382618364,25.5157234907446,62.4527681460793,30.0771458543951,27.100331217321,19.9406560413596,27.7869511027048
"PITG_12974",11.8868385590995,30.4742601412854,13.3131144156846,38.8390663905536,19.1389544664927,15.2571373604734,22.5036023535434,13.9151080569491
"PITG_12977",21.3253069531496,48.6363855935802,23.0222711952541,63.2955500561638,25.3771325125161,17.0153251600925,22.0316619233031,22.5890856207532
"PITG_12979",21.7282856126294,41.9966272501564,19.2638923805295,52.9419578745626,22.9129735302457,28.1046002489652,18.4249569680856,25.102848507406
"PITG_12980",21.3057309275652,44.7682172280482,22.0890780335861,61.3284056458015,26.8896469372282,29.8180183377643,17.2050282544747,23.0255756158554
"PITG_12981",20.618726254706,45.4743802997904,23.1910635166925,61.8270693492135,30.9701194454927,22.7545638945233,17.0674787632047,24.5937918320534
"PITG_12982",19.7047815712267,40.5823735622056,22.461830476796,54.5113808091936,24.2305455789294,22.7545638945233,19.0009195221757,24.0403375172743
"PITG_12983",22.3937537439687,44.0269374900871,22.0307511293882,52.7291554474499,29.6058934876092,24.6987416836963,14.6170087187577,23.5539027386163
"PITG_12984",19.9273634728988,38.2553547483121,24.0263542702736,56.2481758895405,26.5803092307196,27.7160340487236,14.5966208622607,22.6063821885115
"PITG_12985",17.4518149625231,40.5965674656195,22.0301399354144,54.3197384591987,23.4742519965468,20.853171520909,14.0179541980676,17.8603054427112
"PITG_12986",19.7483099913451,33.0606715420143,19.4440140990861,45.5753114627194,22.3873361717318,22.0256509905394,13.8933640021629,18.1409840968299
"PITG_12987",21.7494475187064,37.8975948111364,22.7813879308826,58.5645509168602,25.4446159521523,25.1185651723571,16.6035009473039,24.0639385054081
"PITG_12988",21.9901589414289,42.455561717255,24.6783725367296,60.0374346015465,27.3717084607741,23.2801900089892,16.1633531616708,23.3705774263226
"PITG_12989",21.3978217710695,41.8627256720073,19.7306330225659,55.9062339161601,32.2895656854424,23.7592109416592,12.1777172832456,23.8984885593587
"PITG_12990",23.8190967939075,37.7675999321683,25.0037427460498,49.9912258941987,19.4150686066801,24.1853121270204,14.2505961463989,22.850880071238
"PITG_12991",22.6575363209198,49.3038574768574,25.8395548118076,65.6978802934787,29.1372787191389,25.3436978175793,14.2987330476258,27.3317285521921
"PITG_12993",18.6455694713933,41.6011197865924,20.1790560243039,50.4248790134877,28.4825922713869,22.7743411007298,12.4448450819894,20.2891766332346
"PITG_12994",22.4024591233202,45.0865068630776,22.9773572455119,62.4809739188771,27.231610226412,26.7389259820869,17.1664269609601,23.6670203591586
"PITG_12995",23.182200314973,43.7890830959177,22.8829611631196,62.3862570627757,23.9766637530188,25.2922384313831,19.2958225496593,22.2302101769922
"PITG_12996",19.1241338666241,40.3036808553552,22.2486405295978,56.5461084486449,23.6713433248393,26.7546521031765,13.7883524106633,24.2550980085602
"PITG_12997",16.3075943417398,46.9818278509758,20.2487189584977,53.7623503238075,23.0561979824709,22.3444563762253,18.3913049005516,18.8959191061302
"PITG_12998",23.3026363710653,53.2578924882169,25.0221420392259,58.8271505757486,24.9367580455915,26.4262519614773,20.8675916397447,23.9542530753745
"PITG_12999",20.7383605288386,40.3946085072234,22.539910996219,57.7029020612431,27.1975890764585,24.2441489974465,19.57746878503,22.3811776895872
"PITG_13000",23.6270175454137,48.0917503400846,22.8468791083938,57.6913764522736,24.2069012901008,24.2384024518729,19.4162499813814,25.6687306681442
"PITG_13001",21.1353696637467,47.2779400902968,24.5610183949227,60.6832545344938,26.4626131371119,27.5566941468047,18.3194341259688,22.289872750649
"PITG_13002",22.5509550511467,56.9126573067312,24.9140555882479,63.0417121466708,27.2663859624333,26.1223516721042,20.6695581942946,24.339494784172
"PITG_13003",15.9105232880178,33.5393853687917,17.4751415892853,46.3719516579434,18.9521953576734,14.8392479605012,10.4351774037036,15.566075164505
"PITG_13004",19.6190074288023,44.9548717141889,25.0599900542232,69.7685401018998,31.9284723369369,25.396079470056,16.0185728691878,25.9428542284021
"PITG_13005",22.0153237778453,44.4327859041249,13.8209441004872,35.2139500255171,15.6653432515011,26.5939747798319,16.3211140613409,24.2244619260581
"PITG_13006",16.1792772087996,38.1693639536965,14.6617606400861,38.6794387709283,16.5119697901254,18.1479653537776,13.7516459653744,16.0167670182571
"PITG_13007",21.0367965580581,46.6051559874829,23.6100035859654,51.720796867643,28.1717532436621,23.4374897667236,16.4463615470944,20.8364836610038
"PITG_13008",25.4287065407169,41.7502818923262,25.0155104855485,63.857641727645,21.3113135329861,24.1317024448581,18.2454755790889,24.2261413157133
"PITG_13010",22.06653275936,54.6724162395677,24.021193590006,66.0994479540667,29.2823000532407,28.6167821566382,26.6388149619831,25.3087876869913
"PITG_13011",24.7520061557057,38.489487326022,22.7314219909101,56.8793207044653,22.9316330613153,24.3509717219213,26.1440898792434,23.5511809731143
"PITG_13012",20.9039627478103,43.3242409190301,22.123242285415,56.8744289951887,28.2963631729675,23.6481102831133,25.2704097343633,22.0435197315879
"PITG_13013",20.7709206162015,44.4036330168315,24.0688531803153,61.8439014404475,26.1393326673626,23.1544098655998,25.6312214593678,24.6580268895486
"PITG_13014",22.861487227179,46.0977308714809,21.2485053790004,62.6471849357552,24.3329210581767,25.3407688895224,15.1579473733994,23.1634538462835
"PITG_13015",18.7276169203442,36.6978696815627,23.3673598549154,55.4636376141434,21.097170191095,24.2393962091166,14.2887052063596,25.0882092650468
"PITG_13016",19.3461644590104,37.5772882802565,21.1687610460188,59.4407449816136,26.3476177420529,23.5514203691421,15.581937368768,22.5551487414188
"PITG_13017",22.3426115004575,44.6161301949093,23.5603953537446,63.3485208698082,26.9967338383986,23.6025119141293,19.0220434467564,24.5038675797273
"PITG_13018",16.6412514617279,32.6950117840411,23.1396247139338,50.6471523983819,18.1204966188074,19.3726484309518,13.6614127435112,21.2582656338364
"PITG_13019",12.7023244702309,38.2726434278231,22.3906906395986,58.9810343287567,26.5637990835755,21.2266996728568,12.8954492460451,16.0874260483157
"PITG_13020",21.232988100983,40.4616766261659,24.0115146669453,61.4704404601347,29.1502754514448,26.8815946093017,17.5033954891788,24.5348640092562
"PITG_13021",23.4015685292838,46.2584533580473,24.3900480654691,54.9981945213722,25.7330290519218,24.3754670832861,17.6705955854106,24.025625599931
"PITG_13022",21.7665391349483,49.0278035736218,25.8125978995747,68.684840241247,29.8194803882415,23.7160078446721,18.4444524991492,25.4015369942254
"PITG_13023",12.2889136051966,43.9717584251834,21.8336088239728,52.2225686057484,20.7434952223408,15.7034530913269,17.9177332092749,10.4480786756258
"PITG_13024",8.70421734551924,25.5487703490273,17.4978152960729,40.8325401470008,16.4672753061409,11.8161746423077,7.64975542936909,9.48960577815821
"PITG_13026",0,39.3592446703997,24.556570541772,63.0760566090798,24.0052227348971,19.1121038039129,24.2803323685641,0.273479847248462
"PITG_13027",1.44699788059601,39.4033204151643,26.3518471693288,63.0157970163702,38.5318616571312,17.5436950950987,15.2616398291332,0.897715170082545
"PITG_13029",19.5566808232549,42.9557804547505,22.3487133484021,62.7443364412445,29.0346913466985,23.2351849825091,16.357874635104,23.1366025374298
"PITG_13030",20.9622736962905,44.6788045758765,21.911372037642,61.5586800525289,28.1907792349949,22.1668560701666,18.0366733818756,22.5905695805047
"PITG_13031",19.4320235133186,36.5956204061077,22.9291283442095,55.3637288115502,25.9455938093124,22.5677537946619,14.7011751022778,23.6849225727736
"PITG_13032",24.6887556238682,43.0381012542974,25.7428171844113,56.5010810713861,26.2723943884177,27.912396497747,18.870034653676,25.1024440970949
"PITG_13033",16.9507354578809,49.4572078676952,18.5573094975672,56.7699346405229,22.8545405502058,18.2678351386724,11.8441045164308,17.2385069160102
"PITG_13034",17.8751435017939,40.8335407876718,21.6868159750122,56.7165448043114,25.6601727203364,21.3597228713407,17.4182777631381,17.6005001808647
"PITG_13035",9.44590611255197,26.6593154645127,14.215304789096,34.2091585614204,13.887950802878,15.1479930338051,10.9529997820501,13.6072810223718
"PITG_13037",4.16309929391195,0,9.46528497205228,23.8854376636194,12.2484199596817,9.23222787413519,3.3593362611565,0
"PITG_13038",10.9238906036965,20.2622380885067,12.5679448354815,34.0438470306341,18.4341971682758,16.9131326586145,12.023685021376,7.56996175863728
"PITG_13039",18.7072767412845,39.4593643282905,21.4871626038282,50.2952242385878,33.9761464449964,20.7373449050197,16.1275143235959,18.7822395959145
"PITG_13040",20.8431345128858,45.2931463814629,22.7826268026249,59.6275997340706,25.3000164946982,23.4543929730893,16.3388279251856,22.9479027331346
"PITG_13041",19.8378429127338,40.3349074692254,22.255276375432,64.0961155386894,26.6572774872733,23.6443035536297,16.3360350347793,22.8896216147387
"PITG_13042",19.7683736421406,43.6950115085388,22.5590366301319,62.2880117238135,27.6550550075685,23.3684848067172,17.0265479213845,23.788001399124
"PITG_13043",15.3875109462914,34.1588783473346,20.2864410678638,47.8563757150707,20.9836238873757,17.5257504358883,11.9429414975036,17.9577053407687
"PITG_13044",9.24706475983528,21.1583181077356,12.4752918306694,28.933685737705,9.84063909887509,9.17322169948281,7.83271408123627,9.50271300778127
"PITG_13045",11.9066807763879,25.2264417465218,9.87341408146286,29.1498162789339,15.3262019101086,13.4033021820871,7.72000446567287,13.6842883021731
"PITG_13047",10.5109239523852,26.4652708222316,11.6792529378027,23.0439269907801,16.743801667346,11.6761122105678,6.84970977736002,9.45475591924099
"PITG_13048",12.3884199700715,22.4845832629543,10.7006146416924,26.9866468816435,9.6038085903245,14.1120966742047,9.83570163340448,12.1573142755315
"PITG_13050",3.52435375245058,19.7671666308092,24.0355808141807,53.5661441175696,16.420284427432,7.07328157868104,2.94462371074881,0.321198222974215
"PITG_13051",20.0886772836961,41.6922463682893,24.7983399817291,63.1698570841294,30.1873768919609,23.9811777744952,19.5071352087485,23.1931435659674
"PITG_13052",22.4475426395486,50.2669673842056,20.4156905380036,62.5889903403802,28.7330757853327,22.7830353860348,17.7744783327187,21.5629520736823
"PITG_13053",22.0103284281917,46.3084319201555,26.2945360749149,61.0248913152253,28.554979119549,22.7622691305662,16.0316994472105,24.5219859525218
"PITG_13054",23.7282557839986,51.7081204945307,23.7148116993816,66.4108938121408,24.9226611574915,26.3405052467748,20.4122281488813,25.8839466701833
"PITG_13055",19.6489425761079,43.8136891599227,22.1793485763364,54.7689724716532,21.9025082250966,21.6765708034777,13.1133964423176,19.9697668611045
"PITG_13056",20.8239615082024,38.7567199023276,24.8439585831179,59.5861099180628,22.6825423532746,23.4241342143353,15.54367075659,23.5457801907845
"PITG_13057",23.56631384043,59.9959494947364,20.170555161332,63.4128355598062,18.6881111166576,20.2733195203737,29.6595551995065,26.1607094390102
"PITG_13059",8.00035774189529,17.3534552213015,5.41659533997474,10.3785676999551,4.80570894147226,8.04619710270474,5.02373806569165,9.68376713352755
"PITG_13060",6.55077502256341,14.8280325687915,9.04258164526512,19.3332318843456,6.56787705198461,7.23975929433226,5.05156139328278,6.88444112880223
"PITG_13061",6.23938143507468,17.374688778815,9.0053576161722,20.9176804295265,7.67390494703405,8.10131876380016,5.59859501562639,5.39803794885756
"PITG_13062",22.1738040166396,37.6577034741828,26.479678880331,62.6283631332593,25.8058866339881,22.3197159073881,21.2902562958707,23.3871879929389
"PITG_13063",17.6110923441878,30.3331628382397,23.2139184860028,60.679141938303,25.4902590385302,20.535540834136,10.1091682674042,26.7422649717772
"PITG_13064",18.5100454262888,41.1111696439156,21.3922164835274,47.7455520297453,30.8766599880224,25.5819707404361,13.6772222351892,22.7513375974448
"PITG_13065",20.4825965795818,41.5363226695124,23.2874498759703,53.5617201981695,26.6684071029986,24.8554054222337,16.0002477241459,22.7690654741255
"PITG_13066",5.4818499862321,41.8637101431546,21.5333342974334,51.760116176703,18.7352490836812,13.1695484711452,27.3263882311751,13.3239352567831
"PITG_13067",21.4223794228477,42.708584076098,24.5930815998214,53.7104547789804,22.394629840233,25.167041575065,23.3556558507767,22.2263307704666
"PITG_13068",21.5875958764897,50.9742765384704,22.8972185387636,57.8117362701791,21.2411059746642,24.8803600917537,18.7331628199173,22.0486387003645
"PITG_13069",20.2751087028636,46.484406157153,20.9506350368311,60.1960467951715,27.8777057323587,22.3787212900798,13.5875304632008,19.5812359108019
"PITG_13070",16.2707767871351,35.0094810085565,18.2618927980187,48.9788512053598,18.2343815524117,17.1375002810306,11.2313040022187,16.5497046257126
"PITG_13071",10.2901101125645,17.7021237473442,18.5654973436718,46.356682852689,11.144760295619,6.55955195025093,2.39678274344171,0.267146512518384
"PITG_13072",22.6349610032626,36.439301277476,22.0456791490174,56.1439333640768,20.7477894689037,26.3809441832538,16.2173013127676,25.043144906394
"PITG_13073",19.5587362375705,40.5947065289105,21.4963113897959,53.3864797380451,19.4413567036423,22.2201391544622,15.8198179993925,22.5054421686987
"PITG_13074",17.507804290277,43.6212768824916,25.0582190702662,55.5252412493734,23.0667070162518,25.0589942517421,11.5612992240651,21.6341259799443
"PITG_13077",17.0077209569862,37.1306570204334,17.5299201975666,41.9634665561763,17.1011204636048,19.9651997040417,10.4485644233709,20.0922406860599
"PITG_13078",16.5517564722896,37.617445264642,12.2509338442267,39.0549989785853,13.1615581641602,13.9175442090225,7.27201102532924,12.5348208078716
"PITG_13079",18.6892673410237,35.4710041714379,19.0592859865689,50.7341308440033,21.712036376796,20.0246774016594,12.9498405354023,21.1266377765365
"PITG_13080",21.6973650251131,42.0051981940989,26.9449755343877,71.250315547189,22.4817897452841,25.5627822313599,15.4871234045993,25.7914231429455
"PITG_13081",20.9055187313841,37.5507212611561,24.0453319513824,60.7275994420735,15.4857235319141,26.7505967291734,17.2163490669907,28.0822621527818
"PITG_13082",21.6948679453817,40.3661540880237,22.5355560108228,58.7820125490927,28.3485824824668,24.4712422637505,17.2961604571249,24.3915294366145
"PITG_13083",20.5926771923286,36.2885885358456,22.7041981110702,55.4196067766165,23.4499571597836,23.5264916170179,16.2646716321746,23.9038398622977
"PITG_13084",19.6278421634377,33.3754382981872,22.1754844537788,44.2492945112324,30.369850040036,23.5428584111002,11.6613720529411,22.7347480224096
"PITG_13085",22.3241954904955,44.4018613645672,25.3963496859829,57.0284910197985,22.8392328434014,24.6161884246449,16.0011068116973,27.7259277491013
"PITG_13093",16.5806071444695,12.130486526364,14.7813211336386,37.6501960310882,10.2461233998139,10.4846622303626,8.92486214422162,7.92824870362769
"PITG_13094",21.3917811220904,65.2587937447551,24.1905108449362,56.7699346405229,21.6207189468868,32.444125565053,28.4867657728516,40.1791906754541
"PITG_13095",18.3793700527843,58.8466925705145,15.7893024988477,59.5299145577534,24.8243395691796,30.3815457496249,28.0867341354182,28.2805288182444
"PITG_13096",20.9857563960416,56.9256643955869,22.4807170606542,56.4321097802227,21.3490377874738,30.0514893208288,28.5867552914498,32.6597451311321
"PITG_13097",21.9586296691917,53.1741907771264,21.7085983531131,46.6948897153803,18.9993494688629,33.1823134586942,21.0055246651251,33.7829514307208
"PITG_13098",16.3426347304315,32.966894219914,16.4998917023117,42.4775784896182,18.7947238185106,17.6093723819108,22.5682981402614,15.1934390649947
"PITG_13100",19.3728584819638,41.9260361757402,17.2401871977744,50.2920408372778,24.8894593325065,22.32518183237,26.206186953316,20.1046542124748
"PITG_13101",96.8584540295841,11.8281253972106,136.638622550301,323.117829818117,136.587569301287,81.9617837256394,32.4405177294966,4.07336930615698
"PITG_13102",99.3057771123399,11.8895933115087,131.481419440628,319.336155843238,136.12086053067,80.8214499461345,33.8016263123889,3.84802392298308
"PITG_13103",40.7718321284863,31.6248442458837,49.901992948287,119.056368579277,57.6606453150984,35.294200351029,20.4691937069822,14.7084268128431
"PITG_13106",22.5702710196651,21.5067447693633,21.0898473406872,56.0374420863904,20.0610794158764,15.8298474084837,12.4833781370634,14.6270716875192
"PITG_13107",7.76816875625041,30.7357345799108,8.21623519741546,23.8300307221238,11.0439377774947,10.5453549155676,10.2203318743754,16.8149439921079
"PITG_13108",11.9005967627089,18.9801690796184,10.69985232718,25.8173137353526,8.58259278038991,8.74845862542327,6.50062098279753,13.0804466694262
"PITG_13109",16.675641872213,34.5683733936659,22.0772518277187,42.950835525341,20.5505958403491,22.6991632298842,13.8405445426571,16.4358817725905
"PITG_13111",12.555107042448,30.4137751340422,15.2665549123948,41.9805013179284,18.4137658383849,14.6705886970541,9.30612338172151,12.9427926148021
"PITG_13112",15.1522143036536,36.3402024012666,19.1449026147265,53.2391150549593,26.5907989943417,17.6683683147394,13.7030320787277,19.007469934681
"PITG_13113",24.0470914474067,42.8391669383488,24.603632562831,58.696088795467,25.259751196843,26.765545184728,15.7505601659464,23.0062492367605
"PITG_13114",22.2394102084181,39.7439948563937,24.7109845015342,60.2131099220866,24.8269202231209,21.6770687001645,14.39340672084,23.8290904436156
"PITG_13115",20.9037935513861,41.612515119588,23.9019146215658,58.8833935900902,16.78549535871,21.6934177141119,18.2855069883272,21.5278697266476
"PITG_13116",21.2961962526407,48.4564954267954,24.1152811770163,55.3498179691266,18.839948852886,24.8456034368886,15.3325026219169,25.0614558270674
"PITG_13117",1.93764394381477,7.56877566800162,1.72935139439814,5.62707922205215,2.43963780932164,3.12727756570775,2.30868959903372,2.72464253077828
"PITG_13118",12.0875129487871,21.4014103567019,9.59080077471333,24.9263147536745,10.3940742570319,6.37560013896478,7.53335877229189,10.9758855908295
"PITG_13119",22.1136773381785,37.4466378963148,20.3935949043131,53.2370129455016,14.397133343102,15.6521597679658,14.033130084015,21.1675274064824
"PITG_13120",19.5874895174477,48.3330575307171,26.2500880398516,60.4761547009363,22.2132557721631,27.3705116675009,18.8433691932427,23.0204985271182
"PITG_13121",19.0702812620037,42.9323942581132,21.2723451454969,60.0770087189489,28.5380340409584,24.0313477660188,20.457734056158,21.7451156355189
"PITG_13122",23.5172262123063,47.2111012026504,24.3191999870923,62.9396886038033,30.0588509942648,25.3494791379382,19.3149069941212,23.5341300593882
"PITG_13123",26.4195382747431,66.3469775835884,29.8617953235661,78.1712264235164,31.2277287335601,26.9283304169695,32.1164930167303,26.4641638871102
"PITG_13124",16.3616328476595,54.762443670558,19.3713802365677,49.6780646220865,14.0413977822408,24.1017552645377,35.5736241441992,28.584913281906
"PITG_13125",20.0280787631171,42.2907916990737,22.481909905976,56.6121257429287,19.5209378187566,22.9924323411774,12.2173856805853,22.77761966268
"PITG_13128",23.1242480076861,42.9744635046726,21.9913969533085,53.6711065827176,22.8651622595726,26.1131359202942,15.7693286978213,23.4905146222974
"PITG_13129",24.3004046411156,44.9411911075509,24.5339988076856,63.6786334376948,28.5485910022201,25.3181177126828,18.1685793512846,24.892797431898
"PITG_13130",18.0733160035552,41.168651764472,21.8358352571646,50.3257353320862,20.8792709110576,22.5571746801318,12.410444329618,22.0544195867476
"PITG_13131",15.1098594382727,34.519387245899,19.6769372578602,47.6531957115571,23.7302788353276,14.1817371571848,13.2960874487334,17.7308222167398
"PITG_13132",20.5264724755009,43.4538601833222,20.465686966145,60.4644123138277,27.1905037553816,20.8639665064596,16.28674166096,23.2033513195659
"PITG_13133",23.9384230804867,46.9189008201803,23.0686323629963,60.2852043215137,29.3190067977667,23.45782164131,15.8781983047461,23.4688505706108
"PITG_13134",16.2775918290525,34.7550902731559,23.1369049741214,52.1930309523733,25.167589706787,20.0603533017359,14.1017116464358,25.3676681284333
"PITG_13135",23.6900794575203,43.6681311368694,25.8000362710288,68.3196119153556,27.5205796622189,25.7105748193404,21.2880784813333,25.0609070741167
"PITG_13136",21.1954095191593,35.5520626318988,23.6494960692614,54.8186480645366,17.4644006060769,20.931267990148,16.7097009891034,21.5214008192638
"PITG_13138",18.8513275119559,39.1627691595581,24.267640724249,60.4592492940614,25.5862841914954,24.2158189803068,16.914006788326,16.4544761398472
"PITG_13139",21.9535411317336,40.1977078426802,26.045134543871,59.1914954323208,28.7431237119472,23.4633024712251,15.7690650701333,22.3889496338619
"PITG_13141",22.6463807187021,83.4127443261254,27.5898160295193,70.3291751294912,24.5415371179797,32.3619353435325,33.0276596880525,26.4425178062302
"PITG_13142",22.8275823845075,79.4987370404772,27.3166356976211,63.2851626867375,25.0975743927404,43.1672585417992,34.7054271985975,30.4852563323194
"PITG_13143",35.1737331533107,93.3579863005634,31.8814312885825,73.0733283697922,21.8998097577354,45.4090481977833,30.8730138439794,29.9731686274613
"PITG_13145",24.5415302986321,76.8437851881881,23.9368974107201,62.4082269023108,21.2836830459386,36.5464573719824,28.4583587304397,29.4944484150925
"PITG_13146",22.6251523179622,66.0559929052131,23.7121671090642,54.0789936604234,29.5166063657822,32.2153200640427,31.3595954402394,26.7872222507195
"PITG_13147",22.2560203081801,75.314781925283,23.2257118856169,63.5227281252049,26.5404451249325,31.9641157147985,28.0895137567365,23.1808051779651
"PITG_13148",22.2597756722477,73.6502451314987,22.2726715166467,59.5199830246006,25.8998374828394,31.6868476789934,31.865374176849,21.3589170438723
"PITG_13149",20.3173881056807,37.3485224996711,24.6551594668189,58.3271708735025,26.1190042891979,26.4747273839606,14.9517236735401,24.0407306594714
"PITG_13150",22.2259548986788,45.2346645517382,23.0464491776236,63.2522468076242,31.5136694474452,24.2525329761637,18.7365049142399,22.5139623204755
