"DDR7602_cov.sum","LBUS_cov.sum","NL07434_cov.sum","P10127_cov.sum","P10650_cov.sum","P11633_cov.sum","P12204_cov.sum","P13527_cov.sum","P13626_cov.sum","P1362_cov.sum","P6096_cov.sum","P7722_cov.sum"
"PITG_07914",22.6175692832313,19.7374727279001,60.3196681362862,15.6139518091111,13.2237363785449,6.97314324393885,7.30182293950932,21.944151937664,37.564221497517,3.30181977943478,13.3371395097809,14.1330672454198
"PITG_07915",29.6648981609728,21.5818675192935,64.2237693722302,19.9403882019536,13.0458960589254,7.1500477453565,9.54169059625855,22.6052712366119,40.7970573836952,4.84314465150231,12.012894249045,16.3928174457282
"PITG_07916",31.9788442946142,17.8354482772852,63.4847433735149,19.4501435137635,14.8634901162496,8.76183464875228,7.94865416057333,21.0788505464502,40.3680020050879,3.17496397864516,10.7225720271934,15.2029894151469
"PITG_07917",32.3475534371469,22.7862775259306,76.3603641488491,16.8823224984504,16.3146639924799,5.8296956640154,9.72376030134912,20.5125024018639,36.6780455487184,3.13565932039175,12.9119489470075,15.1840148829992
"PITG_07918",28.3327306227551,22.3881767627732,54.9578791851941,18.7436287644273,12.1089931106743,3.33270245816911,7.8767073496625,15.3897653652794,26.45218412629,3.28063633782233,11.0398338741074,15.0422000309993
"PITG_07919",30.5639361509462,21.5832856794218,67.7123705594691,18.441354176682,11.2496356095569,4.19855201923402,11.4539190977873,18.678934970597,31.3559733669587,6.83822379925421,11.900780488437,15.686806724472
"PITG_07920",15.8885270698378,12.1401343423033,66.2136280996053,22.5358726356833,9.88786131052149,3.55646834552171,8.83841771434623,14.257032263821,19.5176690256793,5.67306271011508,10.8544447787704,14.9053022413069
"PITG_07921",32.5318140766646,21.3320310860243,66.0976308226514,21.8740766788164,14.3904224685717,5.65503036785321,8.67796219394336,34.8944321954238,43.9576723861572,4.23157876781962,13.0588760838656,12.5216664103934
"PITG_07922",38.3606637914406,20.1606453594404,70.8236666651809,13.6353447234004,12.3029939972766,6.98453594881373,9.04662401655748,27.8058186711539,42.6902510342341,3.7277932148182,12.3624287901833,14.9361569646626
"PITG_07923",24.2351492259458,16.58449909096,57.6146322236126,14.797294942041,13.1588586911393,6.97205128466011,9.06755862426934,25.250323687532,41.4690161643418,3.21345840312382,12.7106788639556,12.700052404275
"PITG_07924",26.4388134881681,18.2142858668055,55.5229043024329,15.0793589358375,10.3764222731789,6.73603476635206,8.65119798363543,25.629947148857,38.4645324082938,2.42991409339091,10.3518886976813,11.1375139099559
"PITG_07925",25.8096014954159,17.1618301513998,60.6772217009602,16.8242775955715,12.3645318983976,7.59929987475064,9.31800060045328,23.6331643443201,38.3672335269774,4.58941134579792,11.6685384760417,15.292184402963
"PITG_07926",23.8936603518795,18.195903290571,62.5504508750469,18.0104800740097,10.1401906254481,6.2174819996275,7.76119375288103,20.8742826865832,37.5885231816715,4.16023135310831,10.1480822562879,17.1141355013265
"PITG_07931",10.2366614995733,9.55013743267727,34.7668312563793,6.51400636873835,3.8277914083883,1.92433719840514,3.90047172260073,13.835754933762,24.2021665751138,1.44879002627949,7.22779345777824,10.1112255299578
"PITG_07932",16.8109932484063,15.0081011947818,37.7847317472621,10.66564084251,6.27968300843368,5.06752743511152,3.95729277884985,18.9447611471509,29.6002834679128,2.27552026181363,6.56170765618863,8.52168610717814
"PITG_07933",21.7516662973679,14.7552361228057,46.5248394184222,12.956596629593,11.8451979516142,6.33875567045781,6.74663322809458,21.5888641979125,37.3268096527727,2.39113336482477,6.96943791220227,7.10610336553466
"PITG_07934",21.1307460771726,13.2972412253664,46.8390294472568,12.4799815379303,7.79968266403205,7.46754371681716,7.03446430420256,19.7092302230506,31.9507623084254,2.71924030393418,8.63049257683504,11.3029317327761
"PITG_07936",25.3042347281985,15.7844481396479,70.7378816638454,20.401056625398,13.9365926626345,9.97217863003991,8.30335355114097,28.3895475089161,45.4680301972893,3.95412454251898,12.9474445495281,36.2810425951832
"PITG_07937",26.0945621446408,18.1482368744797,63.7045923338627,16.4636887630284,12.5332842533735,8.20796747192145,8.68145464556779,21.9012670118448,39.4299033505121,3.78913168248923,10.8851692059591,15.1813203506967
"PITG_07938",37.7717635077485,34.5028762374945,87.493940107466,14.5189692943157,13.1804042844207,8.86653312607402,9.72844835289257,27.2347402799073,48.8864649541536,5.57595425003174,17.8191551515431,26.2771412093716
"PITG_07939",29.0506055024376,19.6730210202047,65.3219372677901,19.5114658260104,12.5736867013916,7.01732057354552,8.2200318245774,24.5778952173835,41.3356563673713,4.13719434495757,11.4508363024824,13.569675055815
"PITG_07940",26.1082037571179,18.2913549826654,62.3400673400673,17.1668277631805,12.9622011437608,5.79860267445719,7.5914468299965,22.9065361079801,36.2771216589967,4.05920004991078,12.2495393396455,13.9581620371703
"PITG_07941",37.9409254760434,20.8807023107267,69.7950522602231,13.938532390435,6.43580212104362,4.71913350877203,8.28602829378244,21.8775714012371,41.194430820507,2.85041030717728,10.4069774709241,18.7183089355398
"PITG_07942",25.736933004649,21.3695130703296,70.6267680623566,20.9772594857885,11.0284592445258,6.61371563365033,9.41986033921894,24.7012421547196,43.1235154886689,4.43001120651637,10.7562886064931,13.2591735624169
"PITG_07943",25.8785413862814,17.6828327972866,67.8176901894576,17.7002219901122,11.3679484493056,7.14406680539792,8.37750215447285,22.9114365274549,39.6768584661715,3.65226373417359,11.6607543685938,15.4532413401034
"PITG_07944",23.9881356231763,16.2138412125399,65.4914674507977,16.3796310415386,12.8452253630274,6.17743907953512,9.75683389519267,21.9314931057395,39.3900177131021,3.67466681195776,10.7593748404996,14.3889372536167
"PITG_07945",28.6736480851028,17.6151125654979,58.9975525784161,18.8338206996785,11.1036449761694,8.94485566289864,9.25462132267429,23.871829884069,41.8251218284233,3.39676174675454,11.807104798934,14.683164669261
"PITG_07946",25.966409827798,21.1780140829215,64.4048552716648,18.2324526999386,12.2720365261895,9.99927018125945,9.92002154410745,23.2116289096009,42.4626451582593,5.26865623778825,11.6050575041956,12.7648080063143
"PITG_07947",31.3924656969579,23.456877140608,67.9845160600492,18.5381554456328,9.54299582150583,4.61476699757537,8.00992302008839,26.8548672062991,42.107941885267,6.49359281764207,12.9317919355423,16.7644408938481
"PITG_07948",24.3290261931005,17.8271262410951,58.2524530400824,19.0117776107924,15.5520067484033,7.17429389067608,8.98999523033615,23.2730495728786,35.2382981720531,3.38491798918171,12.1113416965578,15.8960748026497
"PITG_07949",27.9353699019337,18.5938349823549,73.7565331990405,21.2263710451705,11.6788399132482,7.01803910063354,9.83627083412537,22.8136267487667,38.641803219194,2.30259514855214,11.1446021899997,13.8412201045982
"PITG_07950",25.2673846191574,19.7120864802886,64.0123917485245,18.2042469795948,13.6976631132626,7.22461267685516,9.28177331396223,22.8809370895771,40.8973590812957,4.06907386953989,14.151928403384,17.8614605912123
"PITG_07951",35.9170548735308,22.7304708985895,66.21261207819,18.3737444183092,12.6057269529541,7.3666521087445,7.01082625862351,28.0645427002152,37.7490727609922,4.37129912592166,11.503304762675,15.5118405351083
"PITG_07952",22.7069150069454,15.2385486980832,46.9536952203715,15.8685140708666,9.13446000471506,5.29306535206423,6.62262932466966,22.9481951866858,35.2534726825523,2.95173501198276,8.95443770334547,12.8370374727395
"PITG_07953",21.9141741624381,23.4504424798669,57.7108832069416,17.5194080928671,9.94717239311719,7.63513227815741,7.41317609369853,24.2254712321405,37.1067733365604,3.71197188147864,11.1072665025984,16.4905174003629
"PITG_07954",30.9676412581081,19.4185863196074,58.8649719499379,16.608689990115,11.7149507737407,8.77023172878932,11.2657596740693,24.0284654722754,36.8505663947847,3.52994098161824,14.1571845864493,15.5137651983663
"PITG_07955",27.6968293991488,20.5038247728354,59.202923140996,17.288470653609,11.1170211133004,7.3932441516699,8.0618744147231,20.7397911339779,36.6080463669961,4.09646875328473,11.7405808007912,12.3362694664404
"PITG_07956",28.2459576372722,18.075409880237,66.7285456553254,17.462923522549,12.3256550372219,7.70551866030097,7.53060865956757,22.2712481946189,39.1552050949193,3.56990156699847,10.4436991003579,14.64050722969
"PITG_07957",20.211074224779,15.854773516001,53.6150933799737,15.4904748091084,11.0877331500605,6.03521063498508,6.21422594280787,17.1606818566277,32.0882384925981,2.7217504515584,10.0947345165018,15.2974950126797
"PITG_07958",30.6108914953131,25.0874991870655,65.7444295921325,18.0127470575494,12.0000796051472,7.53063764223083,9.31055245584519,24.6952050391252,40.7986223709637,4.1437304035213,12.1202770765031,14.4075657103472
"PITG_07959",25.5178797242174,17.3648783330409,67.8539457740212,19.8922555233514,14.0161192146853,7.66758308954297,7.63730815430259,21.2185848172809,38.9207954533344,3.55432725125107,11.9530691560906,14.2103749979389
"PITG_07960",26.7037717503948,18.7528174699934,70.9563178189356,18.084153276797,11.4104475629679,8.01569349525279,6.282294366512,24.4923040704842,42.027674026981,4.07312599018963,11.169623395879,17.3195643972206
"PITG_07961",30.4637289757766,20.5086098389599,70.1561829840693,18.5216762221853,11.5046669626979,7.59222592501043,9.50758192293807,22.1441461676612,38.7932014703201,4.03651919328825,10.2765743430864,15.3520683800691
"PITG_07962",24.776894581314,18.9590408387265,59.6317019814579,18.7386334017548,11.7413856340425,8.59784674689471,9.25695534055953,25.3722937425084,37.8735225019218,3.82014387597178,11.1856243580142,13.9758770259126
"PITG_07963",23.6019264846952,17.1798334999742,61.9049113953313,18.9793868672495,12.3815623558432,7.41887648986645,9.63404143458679,24.0476127879981,35.3091481133178,3.16290306558949,10.889089570752,14.7324999313918
"PITG_07964",24.7610630233771,20.3274926416565,58.0151019387388,19.0634730800177,11.4267012268268,8.53603327872944,8.93430848476717,23.1711757063998,40.9990653849692,2.76932097176847,10.0326167388294,14.8853637957162
"PITG_07965",22.9324950817604,19.3050527626931,64.3473035382266,20.5908049716529,11.8736155804676,8.84374206319749,9.08586101325884,24.1509630016,38.3880091690953,3.64168835375577,11.0838835091606,14.0260364903793
"PITG_07966",33.4541405142553,26.0065318518369,63.7506239136935,20.7012134174195,13.6568311250682,8.22972249305172,8.89659806286011,23.8125294827321,39.4111295644085,3.9461189887744,12.9974317570177,16.6761829424304
"PITG_07967",28.5530288143733,23.2669226474105,62.3205917943979,17.9610830933704,13.1856010474932,7.4076349567655,7.69826536712783,22.4266797074155,40.0305928226512,5.26094959579002,11.6716620640473,16.5508760143843
"PITG_07968",30.3459312727056,21.4283404227176,62.6311646528016,19.6599551310999,11.9164398782103,7.17030694995906,9.72198292077076,23.4701226380393,36.9001968673531,3.25614381962638,11.7308367374962,14.9193253521436
"PITG_07971",26.7108552415966,20.0851125060473,65.3025892560229,18.6383522167969,15.133951670626,8.09773138494488,9.76589401959825,22.9609350424604,40.4759544545036,3.63239953337754,11.2113415831546,14.3818029915545
"PITG_07972",29.3995357697011,20.5982852252554,69.145625380478,17.2435425948311,12.5103430844861,5.79059432249853,9.80266760771635,26.271905751621,37.2715922870431,3.26786734656678,10.5007623404931,12.8753934420295
"PITG_07973",29.2529229080076,21.5321772492854,60.2165951261741,18.5350743053703,14.4054420339848,6.58842126875864,8.76664249679456,22.8222129175899,41.3632222501531,3.02714342661219,12.0595263701371,15.9845516173278
"PITG_07974",26.2918535567807,19.550583235441,58.9046356314892,16.6988324146676,11.7489272257201,6.10610291686399,9.83401215166576,21.633520762999,37.4322251306821,3.16218739231528,9.73503495834944,14.0118747668193
"PITG_07975",31.2874000429226,20.7115360952674,63.2135082395688,18.9415090433765,13.8624193405495,8.24545472145726,9.60398484140773,23.6753314581812,41.218617578208,4.09925931695613,11.2581278165913,16.8165005660976
"PITG_07976",23.5196655072114,18.6564120678931,58.0448964917847,18.3351860334154,12.1203856294142,6.90961563171192,9.08148896999547,22.3394353349155,35.7271974278308,3.37435603959663,11.9509595543036,15.9715856822071
"PITG_07977",26.6029845985509,20.6637751155172,66.6017349916474,16.8762888421778,15.293984481721,6.64221937564357,8.98891910691269,21.2915896426499,34.5222073211827,3.68925676614151,10.1899050493774,15.1040886522775
"PITG_07978",19.9392601179341,15.5391990483696,53.6137355340173,14.5524723401704,9.61376043257598,6.05689897042659,7.5027440783491,18.7631579840765,30.9445619260559,2.8491725080239,10.1756074687094,9.93294639464822
"PITG_07980",4.32419474281704,4.30971495764879,36.2306980641975,0.627434272089124,7.74606486553193,3.90588617381407,8.32977297658019,16.7432464947801,28.4923012997994,0.698322177248867,2.2153589384176,7.27125285219667
"PITG_07983",25.4432382664066,19.7137270047867,64.8182714029758,17.169828090584,10.2220267797448,7.49558720026239,8.50374628768162,21.8785366077757,39.4260518080345,4.95144216896098,10.7970383316893,13.5266686319712
"PITG_07984",49.4473650660718,32.7983547187354,130.943486756245,27.8648921056521,16.0542087382381,10.3164622438202,8.52819750015112,34.470361773861,49.6917316250664,5.94541036667893,18.5620390554477,52.3969384032066
"PITG_07985",22.318378944774,15.6263148076213,65.2401788018218,17.9886372539112,11.3344637957224,7.0416067073721,8.6217267441695,21.062260433361,34.1898805937391,4.04194744189967,12.4174081811722,15.1946546281136
"PITG_07986",33.5762808374092,23.4311267627344,60.3996177491501,20.2629999275454,13.8828022624547,6.8549480758786,8.93989147107185,24.2742215060526,40.9151125409495,3.80483018859881,10.5468093468204,18.9533217707496
"PITG_07988",25.8596739151008,17.9737719709416,66.117932323957,18.9438614789934,11.9569845631006,7.77976659294013,7.4915443566373,23.0031060761132,41.219350606935,4.11814622325579,9.2483237990905,15.8501869429015
"PITG_07991",20.9413555603103,16.496801103865,64.5239773054201,16.6680890764041,12.2990998717976,7.42860910465942,8.80999172686017,20.6404893977761,38.999768351306,3.30066884819138,10.7715859205229,14.2886318194625
"PITG_07992",26.8043621891669,20.4032808555523,58.1928200570321,20.2935081015305,9.55879527785898,6.78980166412898,7.84099255379865,19.8443632337773,40.0598201888507,2.83186933621171,12.3309075070226,12.2125701372592
"PITG_07993",23.9735907728515,21.308423643462,62.462578043753,16.6529586358508,10.3340444433608,7.74033591713246,11.0115656386863,23.2968073594348,42.4661826160161,3.88161726922513,12.379889197005,15.2861048756312
"PITG_07994",26.1262992343458,16.466619989702,71.3677070215992,16.257520942777,12.0134438489488,7.12886650943681,8.36379530477909,22.6541395376447,42.5538620470772,3.13802433641978,10.1234684124177,16.0041696661394
"PITG_07995",29.991147910288,17.2143598591624,72.3273687852033,18.2518018231986,10.2997926364408,7.18280769311819,6.77963882557339,24.6064696240343,39.6754151051426,1.87159262891047,10.1465383165672,15.7441452427816
"PITG_07996",25.8045956129499,20.0499698191333,70.7614990344309,18.0278446114773,8.81633838592295,8.22026286893083,6.91813376228861,22.6871214352816,38.1377534491993,3.07748810049779,10.2172856190384,13.0965671030719
"PITG_07999",23.6622479620607,18.3042260526345,59.585711451061,13.8826924178271,11.9124186743697,5.64119802687726,9.0554904946565,20.5786826738048,35.5463052421271,2.53168245258622,9.8352920061471,16.3429624334316
"PITG_08000",24.8885784925792,17.0044393723207,72.1438497266011,19.800328537305,11.7008312893005,9.51631459671959,9.72558445412512,22.2982112369443,39.0641322593358,4.22960484079053,11.5928243457939,15.1227899872301
"PITG_08001",30.9552445454903,17.4422270952937,72.7426774721592,19.7510057144363,15.0459325821773,8.17449131166024,9.39291940948394,21.0562975860559,42.8388414185969,3.47572362020058,10.7424708085172,14.8263736627701
"PITG_08002",24.8560276161741,17.3738075184765,63.8756714833713,19.1102696593318,11.903828032453,8.23100261675895,7.18850254104516,21.6984318766106,39.9379210015015,3.34464000452324,12.1973740022169,16.2340277661214
"PITG_08003",31.3575472930661,21.9186742944083,60.1950519525934,16.6264609098925,12.2258504741899,8.8374011913248,8.9780737086402,24.0960072755164,37.2762977869264,3.63549579494378,12.3431645250051,16.0171140798291
"PITG_08004",31.4716667124156,20.3168108667415,67.8535036032925,18.810429029774,11.0040639371919,8.88585104210396,10.541324034809,27.7274942704067,43.4759770156448,3.69999984273283,12.2037048461771,16.8708285533465
"PITG_08005",26.4866713560649,20.8674418571998,63.7441208202451,18.1599154100516,12.7813345749353,8.8671600020638,9.57166928526641,21.9468082547402,38.7337425086977,4.12985883664753,11.8388541376816,15.5522073445561
"PITG_08006",26.8641875025824,20.1284752659708,68.5398629489153,18.9165116898223,11.2565962165254,7.66807852483121,8.60077932448717,25.0471050628465,41.6446167693538,4.70344612229835,11.0791104322292,17.2243918519811
"PITG_08007",24.3772295280582,17.7843157942677,72.5395855574792,20.859806915462,12.2624648044289,7.28829289878896,10.3443478603592,21.4658103006194,36.0958931294655,3.70933950457686,10.1525555649395,17.0673299584198
"PITG_08008",27.1668103422771,20.430657375637,64.6290401279529,18.7583985616047,11.9681179275472,7.01991442806018,8.95623591291107,21.7231553992463,41.784975509305,3.40247128808804,12.0190436872444,16.9669598323202
"PITG_08009",30.0894624623369,26.7407193341188,57.4602108430168,20.1360073362742,11.2687975957641,4.28593576383667,9.70400414204534,24.3398967224401,42.8824443444443,4.34002529614878,10.0794629956912,14.5241013490358
"PITG_08011",27.8756632018685,18.5822407326979,66.2280422816803,19.677281653712,11.6372617305276,7.7785464703738,9.17076017425917,23.8008929683538,39.3545312751282,3.3842316139921,12.4791220491702,14.1268396609502
"PITG_08012",24.8432111058159,19.4581135234504,66.8618338309776,20.9485930812077,12.210482315981,7.61552635436954,12.0706535246316,24.7762186257214,38.8974261804934,3.38846512830554,11.0848478774204,16.956215946763
"PITG_08013",20.3706385346414,19.9056238223073,59.6974350810969,19.1628572326042,8.95055767831329,7.03040063732232,10.460006794872,24.2006775906767,36.314067892994,3.60569695173924,10.5748256255774,17.1654405545634
"PITG_08014",19.6139196775992,23.4625012613388,56.8870706570735,20.1071436593739,12.9575792636418,7.25596147366306,9.6647783810303,25.762111764099,38.6752572319497,4.27531166109059,11.757750804746,13.8193853417405
"PITG_08015",21.8321391934233,21.3639221560413,68.4887345395599,19.2122351135203,13.576142209313,9.52228988390221,9.4772700295277,24.4439162546322,38.6215368277889,2.92295578990163,11.1629993771795,14.8437549087832
"PITG_08016",16.6904198190852,15.2052243708445,67.5539427494184,19.2191642740431,12.2234825913631,7.25386564474502,6.33909424879442,19.3656683739233,37.242357487028,3.90333623862879,10.3785967878046,18.2569265185829
"PITG_08017",22.0855637028191,21.6018482582239,63.5280577227739,20.9470259836006,14.9364239916712,7.41824872442099,10.897166674862,22.090164159771,35.0885585230407,2.69365010067462,12.9743676461499,15.7937338029027
"PITG_08018",21.0182539398384,15.6495961231344,66.0710368360205,19.6560459758699,11.8525680653598,8.28252289843888,7.43901610089871,21.9007215237405,40.0144711496006,3.70191760208698,10.5357830754629,16.397096173462
"PITG_08019",24.6597561775612,18.970341638447,61.4616661809191,17.2578307027688,11.1179413323349,7.71980752599258,8.88462274310637,28.7022785734201,46.8736785751906,3.56864575130232,10.3990704161218,14.9273773811155
"PITG_08022",19.5987534652348,17.8387141321751,56.0263184724736,17.8842778279888,12.1946184238292,8.01221481487144,9.88441848899683,26.8794607626737,39.0831751708896,3.64254827081954,10.4383233431813,16.6170860731309
"PITG_08023",18.002926903526,15.0002379677293,65.897060676399,17.931260886478,11.344573147963,8.5437321115947,8.29017859599658,21.0412533901297,37.5526975219819,3.96290576732708,10.6709153254883,15.7855464544369
"PITG_08024",17.5331906973317,16.9362317797238,66.1226165480237,16.1226496501645,12.0030102338842,7.52085338832108,7.83484797233248,22.2940693684314,39.1593861705135,2.4423890635527,9.73502748490551,15.9638608606244
"PITG_08025",19.5335509698632,17.6465231982712,67.3404802720689,19.5499345852991,12.8549110607245,8.49445132956025,8.5400777563891,24.0413435357153,39.9675383639367,4.33946582944354,10.615779353669,16.2315228347705
"PITG_08026",18.3733077229738,22.2198942391494,70.481122006585,18.0977839598728,11.968614246017,7.88428140954211,8.47724334525044,24.3388162732853,40.226100136755,3.70908255843162,10.2528928493376,16.0066823061856
"PITG_08027",20.4590776332162,18.259810016901,65.8801941481466,17.5213742106905,10.9065952673489,7.62701181298597,8.84116032757978,24.5853560299498,40.3489824681671,2.73435537464271,10.130795439716,13.1543978530516
"PITG_08028",21.4711290633731,20.3467505146655,71.0408939175493,20.4245274713395,13.2117911674842,9.57376596658305,10.6040862707739,24.8383683991148,42.2075659048464,4.88795507026475,13.0263284420077,13.2979089608411
"PITG_08031",18.5143617677318,16.6280440740757,65.333106041356,18.4640185942533,12.2230596228336,8.66378804595077,8.09755066145249,23.9711049165536,40.6022346901102,4.12260272716056,11.4405098132348,15.1420308080498
"PITG_08032",18.4698810604455,14.2316268830975,68.0272024266288,17.6078600170755,11.9934677821702,9.24980969655244,9.29331729722669,22.3303916314236,40.9878523457098,3.94590828721717,9.97480136244228,15.0975324321341
"PITG_08034",17.5842947502121,12.9729382669404,61.3276145251057,23.6586844201636,14.2665100492341,10.5201302109419,9.70139497147801,22.484447341468,40.5453229277893,4.95738947823968,10.7378351539225,21.6522006763999
"PITG_08035",18.6261829356642,17.6028351736266,66.1946527767342,17.8993105579821,12.7995827810214,7.03315549002142,9.04113517325031,24.3637017465066,42.0860030623919,3.95758426531253,11.6798163300287,15.2598613717244
"PITG_08036",19.6185320313032,14.2311666577039,62.4054487287304,17.9557321324391,12.5644230031752,6.94704553220419,8.15294608273779,25.4035974473393,38.6522192357568,3.22634550666908,12.2478030121165,15.6736589214016
"PITG_08037",17.2105101896776,18.5948315869386,46.5287587389583,13.4562645774031,8.94442655316384,5.73280262078133,8.82552833811412,24.2766539301965,36.9029375641653,1.16779065148203,7.6998971414917,8.90286133188604
"PITG_08038",23.2566083499557,23.4711353325439,65.5735800760234,19.910502860553,14.5510188739889,11.3732940633134,10.353864764686,23.1947401736525,39.4863988228378,4.42990629142309,12.2780043228613,18.8797525503796
"PITG_08039",22.2630826395366,20.1722462661799,68.8886296720914,22.1535853879744,12.5376792881216,7.80865977010957,9.05232143922,24.2141285131309,41.0111531651011,4.70745258633699,10.9103203830178,19.214421703084
"PITG_08040",21.6800315594529,20.7047189941984,61.2611226826874,19.0590108338535,14.5685863395788,9.05572131360706,10.5824296603026,22.73201806026,42.1176454672664,4.31529983104317,11.9860535599776,17.5547478361249
"PITG_08041",19.352637055554,14.1171526051473,60.4853280200076,20.7155617323977,11.9120611940851,8.07827365520245,9.36265793187149,19.5945088719727,35.3332073799031,4.2383025684269,12.892789692994,16.5693317396693
"PITG_08042",12.0189006354157,13.0723996088748,52.2420138170126,13.0326063683458,10.2732208460894,4.99366481789606,6.40354513492871,17.7463125760884,30.1823077265043,2.46881229943529,8.47538150030326,11.8022234789438
"PITG_08043",20.1209449251376,21.4105831041951,71.8813212111975,18.6430953876718,13.5593320606481,8.43682128419091,9.71947713434228,25.3263478985933,40.7940984669165,4.17926174237809,11.6532348820184,16.3831992542503
"PITG_08044",21.2420832844791,21.9970301954156,58.8078633979173,18.4163658093748,12.7395938982032,6.68183592096926,8.59610431209322,23.9964693005194,38.5019930711484,4.36580125302617,11.5055446701119,14.7358416247501
"PITG_08045",21.9506477959514,23.3006209153989,66.3308301406379,19.9260590300657,13.052112490864,8.51914588212784,9.13543868729405,24.1664144567856,40.6661267446976,4.55916345039476,7.99676535300692,15.6906390688697
"PITG_08046",21.9990109538878,22.3285199488857,67.6446871701019,17.8785444567689,13.1053219306113,7.60966334837581,9.28552367765689,25.4797217646647,42.3268208235908,4.3599757359154,9.47153559429122,16.8998295689418
"PITG_08048",25.9641237293832,22.2142161894425,63.668746138565,21.7816663534722,11.3093566327747,9.65264422268278,7.34645641327611,27.5999562616409,39.9306707277857,2.36996271093711,10.6154325522802,16.5237411097152
"PITG_08049",19.3546807756834,18.498190665155,56.9180956018977,18.2709558718408,11.8160223359306,8.16759425676013,8.49940650062199,22.3905123814008,37.8615284353735,3.3917168912078,10.0221976886845,12.6423784674798
"PITG_08050",23.4900267374257,22.1297693841189,56.3024047915253,17.9633251970932,9.72594540831093,8.91431261862007,10.2501976832693,23.1744232041895,38.5129005212816,3.91787772819913,10.4754134749642,12.2488115969863
"PITG_08051",20.5934149918867,17.7387584079245,57.7343849237021,13.1928574335325,9.87106478538404,9.55726008239851,9.38331206527514,23.0941604952651,36.0943311397977,3.75779541927725,10.9491727233224,17.1189978739472
"PITG_08052",18.7439366429098,20.0524464857239,52.2198220263737,12.4935908500505,10.0886736184378,10.5097789539482,6.44232621131779,20.4485716137769,42.1155597244525,7.08621899071274,7.59234752825487,11.7960314269851
"PITG_08053",22.2932445881079,17.9629156478445,58.4788398640741,16.228693497177,5.92244373252733,6.92316981979739,7.00006140628985,19.9331679054897,34.9912083354067,6.14807453685693,8.99707405418991,15.4833735855034
"PITG_08054",26.9978795491333,26.6591920326768,68.5312401923399,16.1930752226273,11.7422673980167,9.86644277632778,4.97702543673384,29.7381989165981,51.5882447890827,3.0750152526066,10.9157339006728,10.1783040922075
"PITG_08055",27.10908019326,23.5836131414916,62.8953695953466,19.5225772192883,10.7465749552182,8.30262400592194,8.5975685172334,29.2551570952036,46.9174797436641,2.83339804486154,8.46062241496491,14.7991890915646
"PITG_08056",14.286512484971,15.0039361410818,58.4760753938422,13.2627955603311,13.0736596405237,7.14761978403224,8.97049919736223,22.7254675559207,34.3623061947159,2.61802268617227,9.88508765016567,15.1907079311744
"PITG_08058",24.1531061400028,20.9032570438493,66.1032121761895,13.4104094319851,9.29210363342475,8.23170970645862,9.69755157017405,26.3391023963123,37.7243952541443,5.63828408089124,10.4072124456225,18.0073450158927
"PITG_08059",21.142361971315,17.8766239008662,66.4821467354899,18.4256141644946,12.7539976714459,5.94900933126407,9.72883901811266,26.8668861902192,41.2104110224826,4.41939457975791,11.5035868281277,14.5142803848971
"PITG_08060",23.5336011299408,20.5772145781506,69.7377281587808,17.8069057101926,12.2291706236054,7.89946396316125,9.02673474919034,24.7590970308681,40.232297098743,4.10017157211681,12.1339035049148,15.2347160818317
"PITG_08061",17.7256672352165,13.8015194577454,56.9596531871289,17.2869992278851,11.7469180674738,6.36306683518062,9.73652146563756,21.3873617150458,38.8944995556199,5.18731492101696,9.11548251806826,15.3368117503549
"PITG_08063",19.1261632615953,21.0976343937689,57.3675743860178,13.3588659761776,7.49696001393881,7.90188946339869,3.15946287265361,11.2974633526128,25.1889824773602,4.94492596805603,10.8639129179358,1.93084529100829
"PITG_08067",50.32315274723,52.400406465139,38.8187071600658,19.7078358393411,26.9663215457089,3.05571658585783,13.3781035103045,25.0062611286393,37.4984482711148,6.38060764657005,23.4094178451453,21.0459060218803
"PITG_08070",47.6999303702445,42.325402373563,38.066722765414,26.2603812775823,26.9557203842806,6.94612434483255,17.9744522781654,33.0322525043503,45.3584325135473,6.86598698380646,31.5903225373971,34.4581658660187
"PITG_08071",29.8800990506069,28.5886133409518,61.9337203969117,23.2005932702241,23.9464310852072,6.89652815794589,16.516780865965,42.6731752732267,67.4615964372217,4.21051433870094,13.2879316767633,69.7451860788801
"PITG_08072",19.9106753888979,14.9369108536421,64.6151022402772,14.7542632173511,8.76244988768188,7.1735050402901,8.96066926471572,23.9683536875514,37.3204214818714,3.92391347722711,9.26502324972232,15.0428171425292
"PITG_08073",20.7220148597793,19.7266708433336,69.6475654456481,15.1411736144475,9.96624029445647,8.3653719213785,7.50326746479108,22.9725643203312,44.9434911569696,4.51082392273497,11.9819304697326,18.90728041172
"PITG_08074",22.3428236339404,18.4804527760448,62.6129032113173,18.1027213548871,11.8819445730047,8.11885523561748,10.0723978495701,21.0916524162551,34.7982181477143,3.01011019988594,11.2708188220842,11.5047323546489
"PITG_08077",18.2036789397424,12.5329895042524,63.4002047102388,15.8101577337797,10.4672052053798,7.97954482493266,6.09053619976298,21.7267305642917,35.5529985758029,3.06292897060632,6.61048308341116,0.278651065996209
"PITG_08078",18.2796951329986,19.7616552958031,59.6773776491667,12.7740733770748,8.10538192328623,6.57326050202037,3.95721406797252,25.8726748461863,34.6631919916977,3.48720777551079,7.2917549419823,0.584117688161146
