"BL2009P4_cov.sum","IN2009T1_cov.sum","Pi1845A_cov.sum","Pi1845B_cov.sum","Pi1876_cov.sum","Pi1882_cov.sum","Pi1889_cov.sum","RS2009P1_cov.sum"
"PITG_08971",21.9847543410553,15.4148606673524,5.1003671792306,0.414230127670751,1.37362636946337,0.520302425049634,14.0359495676551,28.0653771713213
"PITG_08972",26.0009900318486,24.9669958261132,8.53660100035209,1.35266354255941,0.758646410604052,0.657293326997034,16.3974518989416,5.41564583490694
"PITG_08973",25.3899486059196,23.081288976129,5.5183738013635,0.944770768309269,1.3942241434546,0.862825594537868,17.419319050416,29.9909666346041
"PITG_08974",12.5312912382766,8.32337843557504,4.21758724961795,0.58931581073639,0.946106131297753,0.451973808904268,11.6988969497767,18.3874023469729
"PITG_08976",24.2541433854726,24.4538333592942,5.35393173879363,1.06880151267916,1.56320765897742,0.546492601592077,18.2816146307161,26.6531605750059
"PITG_08977",29.2842643401581,28.241265590587,6.41856553663043,0.293791525271994,1.7031867805075,0.546114637996425,14.9827104705438,34.1971593222072
"PITG_08978",28.7616517196692,25.3682574044023,5.3416440437611,0.698136839538534,1.59467803040128,0.634939361729593,18.1109987241308,33.8789009067568
"PITG_08979",29.4474575659242,23.6356530656705,5.02395164046405,0.765819728007518,1.27651583026943,0.815207115172174,16.2866381978513,31.9136357156923
"PITG_08980",28.3750778322527,27.1515024024117,6.08142999878943,1.05297515257193,1.75419045000698,0.897188336869986,18.001882177237,35.0714512169209
"PITG_08981",33.3541433393446,18.4858253617345,6.18065051705206,0.874298209721927,1.47213764946107,0.610040143124967,15.2263084858973,30.5596819326812
"PITG_08983",27.0977111493256,20.6596864375087,4.49629094616622,1.08111576964851,1.01166156626984,0.0993098736512299,14.0344140292069,29.4689572359078
"PITG_08984",26.6770177149362,17.1490278080563,3.9586299120989,0.577415196536376,1.18383205634299,0.391227480380726,11.7733978638458,29.6008557154241
"PITG_08991",30.2877455540771,26.7003087117613,5.07642210473526,0.785045339808702,1.47281887795403,0.558659524234399,16.6389592569827,34.0759222335109
"PITG_08992",18.4835575251608,15.1319600197629,5.19012526109696,0.801605944024763,0.697679321603708,0.0632464990276886,14.4220726088496,15.0086737805692
"PITG_08993",19.1016724397915,20.2346071113667,4.98656312113899,0.448102670227888,1.6154488134816,0.568921233055467,13.3914595175801,24.4086531798513
"PITG_08994",22.5725313502032,22.0694981684022,4.79181667001941,0.426995574127744,1.12720737601582,0.746992848806256,13.7742502565788,29.2707684236236
"PITG_08995",16.0627218496907,13.2285485741094,4.11478286391102,0.490979087734322,1.16818859007103,0.462553098651162,13.1588109337187,15.5740537390857
"PITG_08996",30.2563202956084,22.4119561849352,5.73418730730254,1.09336056188898,2.27379321465095,0.654381785066386,17.3163553447307,30.6068312085267
"PITG_08997",25.3743550285254,18.4758243597665,5.20525144252462,0.992887514651451,0.850373936109681,0.615794768520745,16.9968089440274,24.6810713872282
"PITG_08998",30.251523608659,27.6887099737944,4.85521274424163,0.765271085994579,1.44297553617091,0.680998765198677,14.053317892443,39.4868698218025
"PITG_08999",32.5864758373808,24.3978768212936,5.09502077666912,0.557820065962461,1.03088445329505,0.865650749674137,15.9737163240386,35.8523563532978
"PITG_09001",35.6364810275323,24.8812226748566,5.05392532975826,0.992631771891245,0.591338766335317,0.919159905423984,14.2384875447865,30.1498531400282
"PITG_09002",37.9335769866605,24.4323558940576,5.11473270730896,0.537289047224336,1.34573866249391,0.653387063120769,16.8591374380239,29.4929596835021
"PITG_09003",29.1778247166195,24.9941465894055,5.25429665896317,0.691496689972919,1.19579605061953,0.538966626634627,18.6156381235991,30.1545045291767
"PITG_09004",24.4293012991237,17.4355698907779,7.36371433602882,0.793116121659234,1.06957017533931,0.861268180615948,19.5413331259318,29.3952946498207
"PITG_09005",30.2784027126926,29.5532094827851,7.08451090745964,1.10106222236621,1.50102745212634,0.5863279614749,18.1281884693184,34.1870544847117
"PITG_09006",23.201038466358,21.9147852724446,5.34124189518336,0.872465188582707,1.1543724592126,0.712913047293616,14.9640100333388,26.9832401654728
"PITG_09007",13.8507247709355,15.3694742040971,6.0436537728632,0.450349647511933,1.92251969099588,1.33107373949846,15.3279015136979,22.8606723078835
"PITG_09008",30.7680297798008,25.4597393017321,6.46634920433031,1.22083157856021,1.03928225007479,1.2938110040909,14.7797946827468,32.7954890146467
"PITG_09009",29.9475854460444,25.2187585665549,5.80221340010031,1.05738203854395,0.992138932657917,0.672676425350025,20.1389200847706,31.6142008908614
"PITG_09010",12.5321163853715,19.1177981635362,4.72536478544642,0.677047658145456,0.584060341114001,0.337037845019443,10.9895626598092,28.7025796876468
"PITG_09015",8.81420421488601,26.3066715189724,5.44367127457793,0.801500315774674,1.48092249836594,0.44374984528666,14.6167868083478,33.1491253286788
"PITG_09016",11.5467167415347,0.806343499207184,8.13558222154041,0.734979641625371,1.17712748250297,0.662915495025141,9.84154271262124,2.04772899167625
"PITG_09018",14.9522840965282,16.5913581451556,5.01244003829617,0.533130955686797,1.19539007438467,1.07391731042151,16.3733951295288,22.0441765492788
"PITG_09019",12.8333492320073,18.1992055534354,3.93486823097619,0.399543903237148,0.947280529945282,0.590868628875815,13.5892618943288,23.1429030223072
"PITG_09020",14.7972366872719,11.6532733632135,3.93266485147546,0.319921880405751,0.652254729298262,0.329496548778343,12.7644505890012,14.2468624836654
"PITG_09021",10.6780490153626,17.1739652838108,5.30863722649105,0.84865263212638,1.10055492968232,0.491590651502669,13.8950576527233,23.716322593672
"PITG_09024",8.69441943802952,22.4278626410703,5.62689946780982,0.440387468355505,1.12627532975041,0.534915667780228,16.450338351699,29.6157194850811
"PITG_09025",11.9629245102678,25.1759092006316,7.34518487506574,1.10796548382717,1.75461893167101,0.666180454344944,16.5079504125159,30.9859892553178
"PITG_09028",21.4903777215102,0,2.83508111550079,0.20166149465591,0.114073515474184,0,3.23895994441894,0
"PITG_09029",19.0781248743213,0,1.00624474007227,0.206791947327949,0.0161440947163321,0.0474107397861628,3.86235624881252,0.30751192123324
"PITG_09030",23.7532419647392,0,0.170634509496921,0,0.11623821813373,0,0.633941377781108,0
"PITG_09031",17.2544527365512,0.886060658745647,2.5362031399196,0.539326378180298,0.407909978064804,0.297191361615679,8.65296185999726,2.72176233490082
"PITG_09032",11.5733053794269,6.88535541120782,5.66790578778382,0.940443216226835,0.467538068501306,0.36630446391633,11.1788520039374,9.1869496170262
"PITG_09033",15.914271290396,12.8794631520083,3.5414172813066,0.323168714850087,1.3162705999112,0.748916976501345,12.5885458227255,17.7457155072441
"PITG_09034",14.17129353644,11.1466160773978,4.00686745959073,0.494719797344863,0.636615506283536,0.436905779753762,11.6489046887546,14.7533193471757
"PITG_09035",15.9339122546688,7.47704462019119,4.16576622350102,0.595616470266138,0.878524624803883,0.406864889446449,9.79273666648135,9.92125993110536
"PITG_09036",18.0208287862884,0.972951741613527,3.57642768205911,0.353084905247453,1.08209514563181,0.217354832393751,5.28770780529861,0.61264020346381
"PITG_09039",17.9953552747283,4.0466297844693,4.49140191510489,0.631852105354762,1.36237972618065,0.472155949539309,10.2504616297237,4.72289570643889
"PITG_09040",10.8399497382606,8.03634332144055,4.01761124008347,0.372035424528617,1.0462277332973,1.17972744455953,8.8094158299948,11.6517198727699
"PITG_09041",18.0660971224365,17.9025202183042,7.97977139919217,0.989466266930715,1.3437417520797,1.1869604252067,16.7633788896922,15.0436963824518
"PITG_09042",24.9483832485056,21.2709333835984,5.10786354534085,0.539381596063782,1.37647426809628,0.674677417959814,18.1777498919342,27.0915537088575
"PITG_09043",53.6373989796464,30.3496223018945,16.6755426573447,1.13573304119598,2.72339617290608,1.16444015272297,27.8233520570322,41.4472639138145
"PITG_09044",20.3044975963641,6.18165981130586,16.9058886374387,1.311193322136,3.31252077526912,1.096891288439,21.6539051597616,15.9942791680047
"PITG_09046",27.951469478632,18.0477327062539,13.9566516061372,1.25388478568788,4.19765976811797,1.64999092241986,29.5134888467121,23.8694683520667
"PITG_09047",32.6139870376355,5.7126749565671,14.5493633573532,1.35530567158575,2.28643125256202,0.977117718995853,22.4187835143576,14.0579092631215
"PITG_09048",27.0064033059274,8.0413670442869,7.05421569313876,0.719700675851479,0.991812421244207,1.00485763278073,8.91012905449241,6.47806477028197
"PITG_09051",43.294273166106,12.3071082422692,12.8614637835186,0.867717205472002,2.03485075942565,1.17168603935709,21.3858880536235,16.9862950344657
"PITG_09052",56.5668267266445,7.173488814173,20.1965292174574,1.96969404749577,3.56605154439736,2.08209989177726,36.9353793453464,22.9825088164438
"PITG_09053",36.0770713177341,40.5201990145513,20.5627679167698,1.72718431290086,4.93965392308085,1.84793669940985,48.8859926153409,55.9022375037851
"PITG_09054",22.1997654692886,7.82934715540044,4.29296641891057,1.04287982376508,1.66790534522479,0.908962647942035,8.60113100707963,10.6173417518692
"PITG_09056",19.5458911734336,0.774255861685252,5.42373473344817,0.349129928899832,0.13409118234787,0.708220957303951,6.36419856007072,11.3232929527408
"PITG_09057",17.1953833860763,13.9140289198108,19.3826726875341,2.21114132448096,2.50469153088735,1.4740596564471,36.9470151853958,25.0715981435075
"PITG_09061",25.053127093403,21.4111978655252,4.21694344899807,0.663744539425473,2.02730296901276,0.683699953109961,17.451471973559,39.2772548611976
"PITG_09063",26.3481181269186,19.6792863091913,6.05248303856639,0.986128994730115,1.68051420217647,0.562701504487643,17.4996867589824,47.8556572269281
"PITG_09064",24.4919531962161,23.8242984802978,6.15282887092934,0.783746584623109,1.38474025974026,0.422471549232089,18.7770865844877,46.0391241650038
"PITG_09065",25.4758099960161,23.5441596457666,5.70004150461618,1.00985384713797,0.692227136728109,0.280286908275292,17.3215050685444,46.4160333783541
"PITG_09066",26.9109797567989,24.3977888006875,5.77826436377345,0.717191496761043,1.23249727214516,0.669598313314794,17.0775334421344,42.9141411362928
"PITG_09067",22.2074922942565,21.2324807186476,5.32534590679172,1.00297009768554,0.88592938218858,0.678954049495373,16.0245746107877,36.4943131610243
"PITG_09070",14.3803884604079,22.443958378743,7.91256833007624,0.944829057609382,2.19683844303258,0.712803134032102,23.8799226588166,52.0259994731123
"PITG_09071",21.833899259423,27.6503491655196,3.34198204377026,0.547790512131748,0.474871555832465,0.765719888509689,13.0301776980427,41.1048033499877
"PITG_09072",27.597970495428,29.1660868906337,6.35713244953312,0.724918849468471,1.606483949017,0.518391178273954,19.1655489194663,45.7137939791831
"PITG_09073",25.6608453159051,25.0476280057221,6.65714205738878,0.854788522567755,1.53180015835213,0.905418058057473,15.8626512748758,46.6885130015325
"PITG_09074",23.8777515266201,20.598212789745,6.77945266530256,1.5160762617954,3.31253824232332,0.43440601276357,16.1875719088226,44.3525681555108
"PITG_09075",23.1708069904604,24.1667417545574,6.58774376701947,1.07035095255119,1.35775322528103,0.74095827628238,18.4864707915308,43.5842704710667
"PITG_09076",24.1508248020562,27.742595166031,3.60678205175354,0.126614938348926,2.42976100848599,0.464697859467688,18.2738810806417,45.5712189175387
"PITG_09077",29.2473917349028,26.3788047318687,4.10304337981775,0.796393210011242,1.25669587756314,0.738347982244345,17.5470379649317,44.5145594455525
"PITG_09078",24.6464801837668,22.1194860901484,3.30476356076009,0.814962342094052,1.16622936453656,0.428104144529134,9.71263359239246,53.3409092878049
"PITG_09081",18.1461319512187,24.0083627654702,4.83918185249537,0.763789056385484,2.50733177985098,0.711769890065283,16.7386453500922,50.1002222168678
"PITG_09082",19.1417280663634,24.2541568688213,7.96495689652962,1.26265956738251,1.41639880246085,0.11437577679836,13.6430489955012,46.997847699741
"PITG_09083",14.3208776596127,20.7968678890182,4.96141831918464,0.520580103802501,1.16311849509302,0.437603418616495,17.3589466796881,45.8082310357608
"PITG_09084",28.9185816038555,26.0097954382468,6.26804099137269,0.894655987940605,1.17695089089533,0.285111867819933,15.5997736473812,48.853022422942
"PITG_09085",27.0611738237481,27.0013129432173,5.340668752517,0.424946292387702,0.850122387932361,0.538957447637129,11.092895736343,59.3562942525844
"PITG_09086",30.3889094560961,25.2876456017125,5.32288998454195,0.837818229320135,1.34317033560753,0.976265496945859,20.3109522628811,42.2713929092318
"PITG_09088",25.6415125133077,25.8024461461948,5.75076535370303,0.972708848259763,1.34138418086822,0.361440181084162,20.0777817251232,46.2359218291436
"PITG_09089",24.2935511775923,23.1745688513858,8.14254274708613,1.11889221020471,2.07632920149642,0.954048734095904,20.8550341355866,48.4389988754835
"PITG_09090",27.901171012223,21.9231228618576,6.51014467053533,0.684306139863212,1.42432466435307,0.591763548115108,16.5672445288425,43.4511107165756
"PITG_09091",25.6559134092306,26.4638155733839,4.82686248844198,1.119952924341,1.76686350440842,0.587544149152727,18.6093761752429,45.4970954348926
"PITG_09092",23.8456776616958,22.8009033982746,5.80889345318402,0.723109585284106,1.17025205080339,0.603763569739356,17.6683588130067,42.4452227696092
"PITG_09093",33.610698624705,28.9919444038674,8.61132622661334,1.51918913093825,2.40374993058233,0.78468807134362,24.7708482568178,52.3517652158898
"PITG_09095",25.6617848481879,24.7577553066351,5.31972686324489,0.50510300071184,1.44978374129837,0.413193541157391,19.4507206015148,45.5067484771276
"PITG_09096",23.7460302936843,21.0864861445222,6.02650063086852,1.16216343001527,1.86434371424123,1.0002763936467,17.6067481949388,42.1237785408605
"PITG_09097",20.9523671135002,22.6894976365626,5.00915189312676,1.00719386594664,0.701003806096465,0.24441936611474,17.5479907511174,43.6981935258043
"PITG_09098",21.8570566690805,25.8098834362875,6.10814718630265,0.581360908546779,1.16633743775992,0.464652882855497,19.1957792350694,43.7089244557826
"PITG_09100",22.0221337800606,17.3386721262226,4.0405833853952,0.696681393990811,0.265310224828661,0.267128855876708,6.95171895896114,44.45572235412
"PITG_09101",22.2431096524506,23.4118066518214,6.28319355483251,0.912198409007682,1.04658155544546,0.677253220762489,17.8961885329605,40.5558219150726
"PITG_09102",25.8650031829879,23.2131254929759,3.94666577144556,0.392473934063374,1.06232370360204,0.748106142933354,15.1288700115666,41.4096414427283
"PITG_09103",18.3532210027743,15.9271891150513,4.29952761062324,0.465782677983626,0.746234675199404,0.256044572670932,9.23839352458554,48.0560686089584
"PITG_09105",39.2089466144256,31.5296157732724,9.95929779618192,1.20696384794469,1.59742097118773,1.01481455341074,33.949023994741,47.4659341921939
"PITG_09107",22.9726639697351,18.0922380424071,3.89192007871632,0.337776271725998,0.892540779351494,0.482900674771164,9.43834041763693,43.2783594158586
"PITG_09108",26.7796851032959,20.9329540954912,2.02010101830672,0.3327522117421,0.618585070923161,0.37431537535402,7.52496642197096,37.7422908098247
"PITG_09109",15.308611057885,17.4608504258229,1.43855002253267,0.111069813975886,0.586575584351382,0.0923487579263714,9.33978813580822,34.4541811367787
"PITG_09110",23.7758122387607,23.6940124593153,5.62003878581935,1.69025050658302,1.98246472765747,0.565330896058601,14.177628428127,35.4327326813535
"PITG_09111",13.3131878628365,1.7334953195092,5.23179065414081,0,0.836257338134014,0.30995824115076,10.7017175123033,17.2672824551412
"PITG_09114",23.5038728033483,22.0897950616176,5.990876424722,0.640353011167303,1.5386792924662,0.819443352385561,16.1972227427496,44.1410951900475
"PITG_09115",21.2972050124699,16.362226665097,5.06554667076734,0.692047867973794,0.990672714004076,0.268150382402613,15.0631458274235,30.9302085095983
"PITG_09116",28.6265387758454,22.4052795242095,4.67089520378158,0.539798125452766,1.3750976719089,0.52750393568924,17.812283420086,47.9085953539849
"PITG_09117",25.3877096423555,23.7371189674857,5.40968509725125,0.68292821530632,0.801951822015329,0.529429297286437,19.7554459093522,37.1692376624271
"PITG_09118",24.4644120235302,24.0321158853476,4.99991502409993,0.54103344247539,1.74276388113979,0.297730233413568,18.0021086527375,42.8685846953752
"PITG_09119",25.9142813199487,27.8076692347899,5.11185640594489,0.472159760435792,1.06604985271891,0.399532459053862,17.9041533216878,47.0365264141642
"PITG_09120",28.5892124163658,24.1276781990772,4.54767406138582,0.834172259178171,1.37532740158301,0.421562495620657,18.6353546055683,44.8385859540669
"PITG_09121",31.3302213211433,12.1088023895201,16.4770896701795,2.11013441196478,2.46521344794123,1.27513519144554,38.1674404161556,46.5175382475349
"PITG_09123",32.6777684544821,17.6219365113996,10.1563413362,1.22710203210798,2.18968636010213,0.72028860934079,24.2145276139822,46.8627301180507
"PITG_09124",25.9869221353348,24.1123217513794,6.56751471253961,0.449825390641242,1.45874407735392,0.511651451073399,19.6757927895194,37.2524664156754
"PITG_09125",25.9293199743056,24.5741635430936,4.73494804540884,0.739149641933566,1.29194387428922,0.752401638537436,17.0474607983524,45.1101441007473
"PITG_09127",22.2712842481852,23.3574461036602,6.1626298709509,0.556761633944237,0.803535839552789,0.839562738142163,19.9062402792065,40.7774467925493
"PITG_09128",22.0473343741358,28.5173918404166,13.4415872777518,2.37347689566137,2.97722741634058,1.29342092050194,32.5053599964052,39.2696191649262
"PITG_09130",11.729765445994,8.53967460929994,7.72526201380573,0.973262497564978,0.245405588029157,0.222679247139854,16.9447996880604,32.6545332532485
"PITG_09131",25.1231833356099,21.1375034064357,6.4064265784758,0.823441463926332,1.70613602119906,0.731200675045182,16.2857549456067,40.5959612394155
"PITG_09132",22.4818416938573,23.1129155332252,6.50509227830329,0.647626850909047,2.09015905973823,0.860870126183918,20.4509879332639,38.6984918377652
"PITG_09133",20.5837404052607,24.3827645227793,7.43529970755224,0.535198459014184,1.80501460166538,0.776441007804617,18.6239453024122,41.5606683205375
"PITG_09134",23.9613366777398,25.8961016699543,4.90979462798499,1.33532969177199,1.77810560129947,0.320194269362211,22.1133958192283,43.6430198650759
"PITG_09135",47.7693470093317,24.5921887529979,7.39870118206226,0.901263703192783,1.263006856126,0.863536757586176,22.7003967784053,92.1122060377368
"PITG_09137",32.7343841729386,29.1811992722064,6.08461921994503,1.08066551124627,2.12164627782618,0.958061244461842,22.1360915664762,45.5504408602023
"PITG_09138",26.297644889869,20.5664568806645,5.88986470797615,0.795607850296032,1.02911957477643,0.753717061590788,14.7840716207121,40.1464377386615
"PITG_09139",25.2123888275046,24.0636444829341,5.48120934847669,0.787172801790879,1.73186164558034,0.705769871795796,19.365721991589,39.5461944002248
"PITG_09140",29.5497587834891,27.7713595482646,5.70433241747677,0.495786494665418,1.08626865711192,0.596520828536709,14.8076920332504,55.1643676633095
"PITG_09141",25.0101722311875,26.2315307331333,7.17557460660307,0.917234750454453,1.62301578337376,0.407907250335,17.4458760320365,44.9424876825162
"PITG_09142",22.1273593202444,26.0415560892941,5.44600861098178,1.23030608101411,2.55305833019126,0.721623464566944,19.0729131961933,44.6082530027399
"PITG_09143",29.3717935985168,28.891664980292,5.33579913288157,0.618203599174065,2.21190618981414,0.406607477039362,14.6493581789081,51.5487589818879
"PITG_09144",22.2876708013676,22.1771254982198,5.81008492811647,0.918216211312426,2.06281260391095,0.371214173094542,16.5737202271674,34.9847502261995
"PITG_09146",20.5165303836446,30.0620155032135,6.13145694342097,0.922665550362458,0.882328232762074,0.437156753491117,11.7584723509151,30.2011509456702
"PITG_09149",22.1043930729376,19.8845288158552,6.42154315088076,0.747675633895014,1.33292410272179,0.171160219776275,28.3222959099403,41.6844619012937
"PITG_09151",21.9441353678707,23.6461415595321,8.44589424899937,0.769737977547169,1.50831522406535,0.850681429351697,18.1181109089938,48.0428315319013
"PITG_09153",20.2337230070907,20.4489559770024,5.29100378506287,0.311829012619526,0.642096249353507,0.548471531907641,17.7223007358731,37.6239249293478
"PITG_09156",20.1211860498599,16.6118099620616,5.52804019761146,0.496560796434348,0.973957079576295,0.630901472409761,15.4733051796411,37.3401145735445
"PITG_09158",21.8060696477599,22.0836194367226,8.12328868585623,1.34211109079797,2.79784281834228,0.543188163528405,19.5166277984815,36.8697078787117
"PITG_09159",26.3302292758438,24.4728131467007,8.13185571350122,1.31183136508615,1.65211128993937,0.863512214070834,20.8011012169724,42.948047811254
"PITG_09160",27.0853007126942,23.1760640188219,5.16048485478115,0.601377242134279,1.41500718130339,0.646896329671609,18.3727867414302,41.1368020759813
"PITG_09162",29.075974310609,27.0847445889044,10.1745864662131,1.09529207946264,1.86187797258113,0.626344068810632,22.8716466311784,45.8266853949477
"PITG_09165",31.6534501243456,33.0078521464767,8.40553300483669,1.1064466742612,2.4834110200074,1.09865326681596,29.1191713819522,51.9724245045594
"PITG_09166",23.054197590152,22.2944812405639,5.19175804907768,0.917719520186301,1.70758481896357,0.578306779083232,16.5777759023621,38.5076856753063
"PITG_09167",30.7356918957432,27.4582778579601,3.77648066508837,0.555663688495269,1.48051233055706,0.657540116400006,18.438770338304,46.730691985704
"PITG_09169",23.5609707073766,23.9478820152628,6.52219353854616,0.941537440491673,1.79310821644532,0.95368396383825,20.1270168558898,39.8066962917684
"PITG_09172",29.8660514042923,21.3018164906105,7.196090973707,0.930820613034048,1.83999920467969,0.895638842961284,15.5267867892411,42.1285691695824
"PITG_09173",25.5285790683306,28.3598504199694,4.50879708142753,1.17705656538289,1.55249907448274,0.690472906718491,17.716829235094,40.6918189357861
"PITG_09175",29.0918010961965,37.977449876481,6.17034217423714,1.15645775541545,1.93465358098876,0.33196533009522,15.9000918904753,67.8744217059745
"PITG_09181",23.5573033084861,24.623433517019,7.15081876887904,0.821873385179505,1.83779735392383,0.948270869926989,17.5425942664814,43.7575543950104
"PITG_09182",24.5770205106333,19.8626726904857,4.1757604634342,0.598376657415421,2.04313803254905,0.629050935069045,21.4939799384155,48.07925151621
"PITG_09183",26.1014588419218,29.3687854979642,5.01849736286609,0.84068816258109,0.510789256131836,0.712788699524,16.8908353615037,46.9550801731138
"PITG_09184",20.8736453217912,27.0382323861802,6.13400413156601,0.672863781974479,2.17028971369652,0.872882843352348,21.9503053110987,42.6107786984109
"PITG_09185",20.9732644380499,22.9265894890973,5.8227528944817,0.638235918741481,1.05110964290187,0.453329694553889,16.768321055522,43.2762883804901
"PITG_09190",34.0629279184711,33.3287203077082,16.1168677235318,2.10468858302031,3.44871471895553,0.832442363012329,32.4312381113238,54.3875630575296
"PITG_09192",23.2959136448751,21.50358413253,6.53112871938565,0.595392303364465,1.13818056098829,0.499979122017108,16.6781342994448,41.1466898019734
"PITG_09193",46.9234074852995,29.9799283564148,8.696164184009,1.01983561364806,3.19772359405467,1.08395573315093,28.5382739269274,66.4749950290093
"PITG_09194",28.5634185536541,35.4383167239266,8.72920778375101,1.46282204364252,1.5899492692795,0.838840144818814,24.3380999365963,53.8745190383749
"PITG_09195",15.4404905910348,33.972348587256,4.24846457525175,0.485379865652406,1.78335433708871,0.406249399086944,8.87874425716785,56.0540358418626
"PITG_09196",25.3828110562076,35.894299270379,5.10062285645155,0.949807629446873,1.3193948070155,0.969035601576427,15.7709404557583,57.9600240636049
"PITG_09197",25.493420065632,34.4564529188995,3.74330757603969,0.989930354651506,0.856580531395839,0.409100403271844,20.0834566229451,64.6391246637692
"PITG_09198",23.051803982443,33.9189029911379,14.1113521573874,1.59459252117982,2.84923467349446,1.00748718838978,27.0337781388573,56.9080585300469
"PITG_09199",30.9441419629929,32.9117848397563,24.0261212483779,2.96703754023575,3.90175369545139,1.88093082201164,51.3067498584283,101.887564520296
"PITG_09200",42.6638151778381,65.8006584612248,27.1016960687774,3.47989311110107,7.08802934370582,2.03486325523062,62.4700305319315,203.182115177757
"PITG_09201",23.137186085627,30.6821281023491,22.6299370460609,2.52999280950348,3.26804545422083,1.54440456484805,52.3588992663382,75.4714957586837
"PITG_09203",24.9947743932086,21.0891751740426,5.02440185010395,0.61344299580195,1.60631144855714,0.744312767432709,15.821837764836,50.7075410111693
"PITG_09204",18.98451968558,11.8407105942848,4.31377535356889,0.226082025274799,0.75631531510221,0.764761781606737,13.0095017795195,35.9684638958327
"PITG_09206",14.7692056681409,11.5425402917126,3.73180431110898,0.499314060558403,0.726531003229495,0.287877997536767,12.5758272167005,29.0510042390564
"PITG_09207",15.9613794737278,13.3882340675824,3.86218235405151,0.657494992631941,0.449972923159299,0.209882656616558,11.6981487357174,31.2437089512615
"PITG_09208",23.9793926261681,19.4444661091084,4.49722473441495,0.40426721992414,1.24789803716592,0.908047103581065,17.3295981719383,45.327066582609
"PITG_09209",26.568484710398,23.8454905506621,5.69003695543506,0.76183930607883,1.24293526650398,0.607300787276966,17.7889598623799,44.4951912587164
"PITG_09210",24.6949809489415,28.8125957591962,6.33996502142415,0.945429937233741,0.540249575076225,0.389020224608682,20.0486216177075,42.2170299063183
"PITG_09211",22.9849055488841,24.4082336275979,5.90208750433292,0.731375277971155,1.59164680671729,0.723277729125097,19.9539679857995,46.2371765656273
"PITG_09212",15.7283041147858,12.1396868581667,5.33271148417145,0.532238333491382,0.533920240021034,0.368313137665928,11.719019469874,33.4001389382768
"PITG_09213",18.1438361663587,14.0585187945484,2.7652528001647,0.210004013587159,0.396563460471505,0.481284585049426,10.9956053790338,27.8978486973365
"PITG_09214",18.5083851563208,11.1228761013229,4.55936559951617,0.540335744043392,0.726458642443222,0.622940198382622,13.160054478011,15.1043440254384
"PITG_09216",20.2245687240296,23.3787084557804,7.08655907126057,1.16175602450698,1.18450382625947,0.576217373170424,16.023451449329,45.5336453755857
"PITG_09218",26.3976818579272,29.7229476039046,4.58348333873527,0.886012518542639,0.380229361418057,1.54139036767224,18.545374337435,46.1176719912595
"PITG_09220",26.2996355953951,23.4708444351869,6.20009145424025,0.992347445732552,1.42747386220191,0.620379881966685,18.9094686286134,41.4676232852382
"PITG_09221",24.2806672609858,23.0453623298953,5.48457667059418,0.756569573477014,1.95513319447964,0.804246460462071,19.7518046349439,47.0402102080642
"PITG_09222",22.5391052526502,25.4729864295946,5.33458117645705,1.01100343440715,1.5964704510003,0.547919414672047,14.3194709268908,37.7308030772397
"PITG_09223",27.0317647892236,31.0179660615036,6.30217249356213,0.427199315654232,1.49067828916773,0.648720855693805,21.6502564490817,53.5983179586596
"PITG_09224",24.4675484920786,30.3701344693734,6.52591828506707,1.26073861216131,1.893773257971,0.833324072368533,18.7889908241955,43.9664937905221
"PITG_09227",30.2857569805142,29.201325272584,4.49133624533474,0.526501083703567,1.83859682235998,0,16.3715475430586,60.4037492966602
"PITG_09228",22.5095426867546,21.6716270137273,6.17379449539131,0.725491496169066,1.61611935994665,0.62187777833694,18.3856120333097,37.7045535198163
"PITG_09229",23.0457091334387,22.6238538964092,5.6079495146485,0.676985960505416,1.63951909341818,0.618238570552631,18.5074898359599,40.2912021888647
"PITG_09230",6.56500047858479,1.54329688241974,4.44119429029121,0.81780644529369,1.25971764063792,0.815235226955394,13.2910784901584,5.84692605292587
"PITG_09234",22.3482402812417,20.273330555508,5.77025841724035,1.03420909859737,1.67863148374215,0.898264102910292,16.4025654866513,44.0607432666257
"PITG_09235",19.6322310059188,13.9937989392929,6.04897566414687,1.78341611132992,1.3506184351581,0.661052456439379,17.6462999188374,45.1181116075759
"PITG_09236",17.6998466129698,11.886959447964,4.86586336534053,0.647746968618021,1.25346186766143,0.205663021852541,17.1670374141761,24.3848767422817
"PITG_09237",14.8631201291261,11.8985241197071,5.64201936548388,0.710889902608357,1.05782601651931,0.736915247681964,16.5308626895067,28.1609397519032
"PITG_09238",19.6360883314502,20.281246035782,6.33801594394863,1.76119930728124,1.99917763559193,0.867329386936189,23.560720492681,34.0419536030102
"PITG_09239",17.2127592824722,12.7576584542919,6.94322237768413,0.50086482329396,2.08199118959843,0.950553997468189,20.1200525032136,43.7032515371773
"PITG_09240",22.3166551389452,25.3111254030292,7.83005875493552,0.423914599175129,1.52719809277318,0.73712173976594,15.0958920535852,46.7712639624658
"PITG_09241",24.4980269316989,23.4006864589177,4.90096183602544,0.820318518721635,1.6877348119635,0.763510168865548,15.8657220452073,49.5299047870388
"PITG_09242",27.2809396867609,28.525333359517,5.71751517220221,0.686930975851803,1.84537462623039,0.849043748460569,18.2765424950155,42.3870018344299
