"X90128_cov.sum","F18_cov.sum","PIC99114_cov.sum","PIC99167_cov.sum","PIC99189_cov.sum","t30.4_cov.sum"
"PITG_10456",6.22444765791053,1.8906475671999,0.222929793182468,1.02159075500779,3.54465853881952,6.30876674371536
"PITG_10457",6.67387426507434,3.53820542696639,9.01190600630456,1.41349787831975,5.47224053056186,8.43090051145543
"PITG_10458",6.28753615807836,2.86728342905842,7.3212417713044,1.18178326181417,5.75658760517726,10.2602529416463
"PITG_10459",5.12422229658217,2.61747854827812,4.99377876006566,0.669912961426655,5.43352395113626,8.28450138176571
"PITG_10460",5.29537035717804,2.60842044854705,7.01614105219222,1.0064059831439,4.64962170076219,6.86878783827308
"PITG_10461",6.46956980305867,2.85133399213796,7.18759295016251,1.34622248234091,5.60996815160733,8.86579387245554
"PITG_10462",6.2819849430878,2.57814313927889,6.76069568292916,1.14473030524544,5.71801405952694,9.04783469259165
"PITG_10463",6.78984774009375,2.7652519757831,6.40060752710564,1.08008659698619,6.56590495413796,10.7545541749172
"PITG_10464",6.01812476599231,3.59694659480751,4.5146109401851,0.515129822621834,5.17443075241875,6.78668758394022
"PITG_10465",6.28074770484663,0,7.37573142579218,1.68681686001841,0.613073493282929,4.96225561666847
"PITG_10466",8.49105744558989,1.9455579129782,4.38998096796436,0.820560344207372,4.69808835459114,5.13194821063035
"PITG_10470",5.80480517204632,1.82014971046741,6.10844774169796,1.29727420710794,6.87913145998393,10.7717835267234
"PITG_10471",7.17817779940921,2.85430139410472,7.6232633746694,1.877160031729,6.26695095217119,12.7636302571858
"PITG_10472",7.09916548420917,2.72285972992385,7.07336895410369,1.47844216279883,6.09684408556274,10.3783949348976
"PITG_10473",6.70361109975147,3.05255284625745,8.98855312051449,1.63851573592404,6.76222704074213,10.3975124522639
"PITG_10474",5.85843637954996,7.84374311220822,12.3181108945362,2.19682387849589,5.38202377378844,11.2818538303277
"PITG_10475",6.4138194379517,3.96540202890736,9.98608752208374,1.71402513924047,5.84906905725054,9.79823429076819
"PITG_10476",4.72135897750383,1.32747838003094,4.29084661494463,0.990307224570495,3.14460127556084,5.15203375975085
"PITG_10477",5.26207336627919,1.72960273974628,3.77813240234606,1.07603311875553,4.26720842354349,5.58796681104563
"PITG_10478",4.92148812977145,1.74595627155657,4.94732745338748,1.01078530724891,4.81987607693077,6.57696558318191
"PITG_10479",6.30727625812911,3.21051783164734,7.6744448070743,1.44556490073627,6.19874688301651,9.07416642774286
"PITG_10480",6.8814928271605,2.63261501449595,8.13242969976814,1.35002331253644,6.25026190563714,9.50090380663644
"PITG_10481",5.95058114595354,2.96585272733726,7.74673564082901,1.42232920180951,5.63205959273991,10.3281507035488
"PITG_10482",6.61200604378224,3.03163952999927,6.57752433952056,1.02277627957914,6.53437545268492,9.59332028157702
"PITG_10483",6.73808758836788,3.7818244640958,8.53926226281389,1.32792701788899,6.59462072388586,9.7759816559925
"PITG_10484",6.39698500566946,4.66033657547133,8.74517235173997,1.58252329942256,5.84899820663233,9.18003941841378
"PITG_10485",7.14750237532932,3.50968178948021,8.50948049804774,1.3719533682577,6.18027415256671,9.84473911976405
"PITG_10486",6.34822970700385,3.59164093694222,7.73169170221643,1.66769468849559,6.18566694193062,11.0069394039001
"PITG_10487",6.2194439673084,2.82074609735663,6.95085057790693,1.42133436722246,6.35242999634151,9.75707186044199
"PITG_10488",6.33707758726414,2.54990364436062,7.14201213003464,0.957902825828481,4.42758206557291,9.05227427474358
"PITG_10490",6.24077413886521,2.20850579598505,5.79441165904982,0.980524656753924,5.28222453869541,10.4116849969605
"PITG_10491",5.40274960284743,8.02214136601475,10.384015264369,2.73005721696086,5.98934323696505,12.4592143031441
"PITG_10492",6.01520719469685,2.98920901235342,7.4605783801689,1.43269199255477,6.13422230535887,10.7172299894199
"PITG_10493",8.66800748552256,0.0444399444040273,18.5069734486074,0.38859345031096,6.7109366418806,10.4611873022944
"PITG_10495",6.0789160751382,0.429347349933279,8.43716759702008,0.24899710161031,5.19879242079439,6.82651246806757
"PITG_10498",9.65251885711163,0.957636928678081,10.3745643050426,2.12384043432996,7.55473767332259,9.08889826284808
"PITG_10499",6.17319126897427,0.835074873729586,8.20708317960547,1.26620071831714,5.45133585260692,7.57635420021512
"PITG_10500",8.02010699342181,1.43394161883906,7.44034643085481,1.4668968734665,6.1578891817728,10.7474506085369
"PITG_10501",9.61916540303556,1.34103736108489,11.7299233768833,3.44804561409518,6.52673840186391,12.0997201368085
"PITG_10502",8.41566375642435,2.14645488044458,14.0218707091138,3.54432441441636,6.80163629201094,8.61172688076845
"PITG_10503",6.7318609429199,0.589740066888732,6.85374061871559,2.47585250011542,4.41735632963882,6.41156951366788
"PITG_10504",4.96349004802409,16.0226601839221,10.367092850499,0.902425225760251,5.80030761596506,9.78896984408416
"PITG_10505",3.62897898473826,1.49660344774804,6.5829863706923,1.319669943836,5.07097907922685,7.81028149525888
"PITG_10507",6.32069734653294,3.16027239634958,7.01194820991297,1.61924006711964,5.84123783951724,9.53282231553372
"PITG_10508",6.22605363984674,3.15978138095109,8.33924169245427,1.41127870354623,6.06439064150271,10.1774682911233
"PITG_10509",6.28681444015909,2.9900562748841,6.60088528149462,1.25060525147905,5.32803706812247,11.4539015294124
"PITG_10510",6.93468231033984,2.54793974978378,6.64755788997515,1.44676221051974,5.97020201197715,9.19023600218666
"PITG_10511",7.01965894274465,3.18336995236461,8.26046397533429,1.11207160064693,5.6807355529383,9.50285195542133
"PITG_10512",2.39632979883563,0.332524597799153,2.23125984899294,0.289756683769126,2.65540962572998,6.23653926097027
"PITG_10513",5.91712591395113,2.26145791163686,7.46693847393358,1.47306297595989,5.50080762282646,9.75647283308798
"PITG_10514",5.0289096442779,2.57525928299585,8.63658121677241,1.5902357388675,5.51527583552197,9.18415118045984
"PITG_10515",4.91318277716207,1.67041223607327,7.10600991199026,0.899444537605668,5.28264931616742,6.76970869983019
"PITG_10516",6.2064774300717,2.15632672857656,6.70847865431884,1.01630536225513,5.77775074731358,9.09688810114203
"PITG_10517",5.76844184088793,2.28319660525521,6.04299885249035,1.16878057207992,4.5641025221834,7.3118208329956
"PITG_10518",7.13852732387242,4.35001108393535,10.2057372544129,1.68844311591651,6.03134367082377,9.88325871153699
"PITG_10519",7.22096110206422,2.84281540344131,8.9350522283416,1.67677003443745,6.30414423367089,11.0147789383542
"PITG_10520",6.23039935280468,2.96463324070271,7.88482916249645,1.34929469612738,5.49341719106802,9.54387772432322
"PITG_10521",5.72062267419165,3.5123739419476,3.08491238487726,0.629395612918898,5.90268890588796,8.13085717904157
"PITG_10522",8.06263443440785,2.27857234561931,6.28169937824813,1.46481593473796,6.83535786622464,11.9127796709073
"PITG_10524",6.54614534772831,3.36343757964177,8.48117721921496,1.47772667962656,5.96637173779027,10.5400438947682
"PITG_10525",7.2331016802207,2.78683546746614,7.36921809631532,1.1144497013055,6.17664403024664,10.5245995804117
"PITG_10526",6.50963854925731,3.79374368895994,6.92575840367692,0.899186263309282,5.75106734536784,7.64721353691392
"PITG_10529",6.41253565019045,5.32524492579056,10.4918185778248,1.6767267654093,5.87726494817889,10.1863108947541
"PITG_10530",4.89225441301811,1.65483199922773,4.70815629671962,0.660921240987053,6.37503801651719,9.5086967866628
"PITG_10531",5.15168275327043,2.75739999804695,7.72235325618115,1.10455758874288,4.82475097700245,8.83555388183359
"PITG_10532",5.8735167183271,3.00454678497766,9.7686359037276,2.05639031013468,6.71005653837597,11.3209457597487
"PITG_10533",6.35881773543504,1.98760846647873,6.27614790797908,1.60372749457329,5.70790267706601,10.533362953218
"PITG_10534",6.08374665376602,2.87551631645273,8.50582930978138,1.4066349549575,5.14143621490091,9.13826165832515
"PITG_10535",4.3606205921768,1.63450732012047,4.11609898682308,0.752502424580236,2.76489397830986,4.75947194497653
"PITG_10536",4.65141501677246,2.56012114197499,4.14696560921671,0.469254225950682,3.18808458572317,5.53417318139571
"PITG_10537",5.39720245121097,1.35814923976679,2.36630607003129,0.629579172936805,4.60310121972546,4.79202960225962
"PITG_10538",5.02013198689218,2.72594453658405,6.6235909287881,0.996854626296455,5.29668405486778,9.64744988190403
"PITG_10539",5.49883817262134,3.80834613158699,8.50557048978931,2.06256050325537,6.79388332373901,11.4742243255297
"PITG_10540",5.76348442776861,1.71495591993291,6.80501865387325,1.09133040658154,5.20336576598037,8.01674478124284
"PITG_10541",6.16720702729714,1.45906068741927,4.18447260124871,1.55196134744867,4.58917122313636,3.74177112579653
"PITG_10542",4.87030836321192,0.860693472284179,3.46571113585996,0.495058244983782,4.71764374829391,4.94674480257869
"PITG_10543",6.07670704363777,4.92869422793977,10.8990366487957,3.02713391741382,6.37969244102258,11.2753146171791
"PITG_10544",5.76072188241699,1.31444245898707,0,0.724392913329656,5.58197271197786,9.33779752113836
"PITG_10545",6.92839289008898,2.94720220865275,1.79557328888241,1.42573214330587,8.4633597537943,8.9049886134072
"PITG_10546",6.18526730216844,1.88849218036156,6.34055301080489,0.700500485344762,5.55150953523857,6.46922746538442
"PITG_10547",2.7290742842001,0.590670947340967,5.04951154329024,1.65269536755746,9.94156970136481,4.86031079321
"PITG_10548",5.29693093962702,0.570889684127411,10.9759411232155,2.83333525281392,9.33310798864916,6.89765066170999
"PITG_10549",5.00647330081159,0.942367180102549,11.5236934691232,3.51185402218222,9.91794239630544,7.51255561419622
"PITG_10552",6.35751498747259,1.86939883804967,7.21161582835886,0.656590220511935,5.7139550150311,10.1523982068822
"PITG_10553",5.87126296378132,3.02195489601895,7.76945827939301,0.824402397634097,5.40340663191721,9.80399995593916
"PITG_10554",5.89230862767922,3.19072808150959,10.6444544135932,1.57429533227748,7.18543762024622,12.4453185948421
"PITG_10555",6.98764438327872,2.83555136791189,9.22233521369742,1.60287861646185,6.59963957168846,10.7168599677939
"PITG_10556",6.19440036610906,2.81547093998673,7.58662828284099,1.18769659727374,6.19915308721331,11.3689524343355
"PITG_10557",4.46245111957055,1.12580531875157,4.14148504213211,0.606721690650606,3.56295527016912,5.83982338946993
"PITG_10558",4.26771472666722,1.11930628267147,3.02856999067829,0.3577219332773,3.11174927675813,4.83959858503976
"PITG_10559",9.44328108559423,1.74887778879754,7.5707632564031,1.57245000868692,4.95376950890869,7.23742492497569
"PITG_10560",5.3242420688689,2.74449464573271,7.65782332228487,1.40411998765072,5.18217552419912,8.91429197687599
"PITG_10561",5.89863303569072,2.33867856528888,7.46361633535957,1.4643970231809,5.87993849510459,10.1755721781037
"PITG_10563",6.60377678429037,2.36471593587727,8.35915856674742,0.0121978403098569,4.42927091652778,9.68586648782651
"PITG_10564",6.20839036304294,2.70867679379405,5.94380533260023,1.17563498597532,4.93086371634033,10.1563897011445
"PITG_10566",7.043521742625,1.68256675079755,2.46502417962222,0,4.93948085933123,7.41326421081856
"PITG_10567",7.06987197678104,1.84074808027779,3.83368130630567,0.593229863334638,4.20534548498293,8.14628441786317
"PITG_10568",8.34769006852107,1.69088980750299,4.24415853047847,0.852254794578234,3.85522670347276,8.71679704877247
"PITG_10569",5.11111554702728,0.943690439681655,0.205068168085232,0.398978291467033,0.34296496150207,7.10985435873075
"PITG_10570",6.43626586652488,1.25079228122692,3.58982938095489,0.557212470014229,6.36504726994937,10.7837442668794
"PITG_10571",4.66526175240297,2.785194236021,3.11775922302464,0.570913563967201,4.2062332835722,7.03854235866149
"PITG_10572",4.43836191290913,1.83524930240946,4.47600541001895,0.822308657161548,3.79307197657057,5.04829873304534
"PITG_10573",4.22178257764502,1.45743946021583,4.10520067574537,0.860737738900649,3.3460116781002,5.51884859132895
"PITG_10574",5.80540448639231,2.5610002394691,8.71779321689683,1.3770290334241,5.53882347955448,8.07487880247429
"PITG_10576",7.10040102126819,4.11441024475242,9.52155222131796,1.69696728830931,6.58565803467504,10.7283311649153
"PITG_10578",5.64194781029893,2.62546928652477,8.38739106929473,1.21585684086833,4.64749921492901,7.88363745144479
"PITG_10583",14.9942194525019,0.572578716992561,5.79138724913834,1.58647557378698,9.55261757768838,11.8882215682695
"PITG_10584",13.6254743867073,2.08854387612014,12.6957922460318,4.34726275212126,10.9125903859622,13.7727897762039
"PITG_10585",10.7994023992152,0,3.63673656313278,2.14831429952374,8.71879597250175,13.5532633242535
"PITG_10586",7.2981517454553,0,7.4553758879873,2.13237569620364,6.27052986525552,12.2940527958288
"PITG_10587",6.398822958342,0,0,1.27841752873624,5.84219242792437,11.6590309207773
"PITG_10588",1.47623720969512,0,6.14404701538376,2.64843043333677,3.22599119356309,5.95295924499658
"PITG_10590",6.85347858427696,3.01026446329581,8.88234958176051,1.31167823601281,5.99550624666386,9.08949969041371
"PITG_10591",6.82845187510056,3.01663538131304,8.43146994857105,1.3737772644904,5.99582678296846,9.94871170359598
"PITG_10592",7.13272077275705,3.56116041763163,9.93163456351468,1.31063946953285,6.40077852327925,10.0186872449089
"PITG_10593",6.5739779096074,3.13068855086114,8.01959875092114,1.60928007345161,6.49299942834766,10.3389304385751
"PITG_10594",7.10264671517704,2.82420302196076,8.84933482763926,1.37851965666879,5.5744958139955,9.75753357410513
"PITG_10595",6.25823926920238,2.49821322194075,7.67722204076748,1.22177178218985,5.04821123883461,10.0633853344469
"PITG_10597",5.20890606549527,1.8413525439962,14.2984766658721,0.0151252452386859,5.64695950803784,11.3696660008723
"PITG_10600",6.09795912276841,2.60739873522192,7.60843807640723,1.35294005538563,5.3132608492773,9.3627445764267
"PITG_10601",6.03116615502998,6.50845375294443,9.63343494604414,1.48207721557972,6.61142161904367,10.8683996182329
"PITG_10602",6.97823950750959,3.56783739676831,9.20150305530414,1.81124388558345,5.80806518830155,11.9671529644607
"PITG_10610",5.53086201284501,2.89919074290683,4.87601526502849,1.5714547622972,5.51705881104556,6.67099075732753
"PITG_10611",5.49349094291944,3.73653731275677,6.96966415386946,1.36464455218281,5.15348222517375,7.5434623289002
"PITG_10612",5.97080580943684,3.43766271839615,6.85184438430667,1.54176984434036,5.77221136579769,8.27892617361611
"PITG_10613",5.34460683298408,3.08823796424448,5.13206896468728,1.21238642561211,4.87274367249032,8.30512859134761
"PITG_10614",6.253502924673,2.5111145194318,6.65099901672005,1.37850650758253,5.90762564625336,9.83740908921054
"PITG_10615",6.03809060438125,3.30499089414117,8.65346321157372,1.63763565645442,5.96807205332348,10.1541402336174
"PITG_10616",7.12169789199187,3.92644360959072,9.34633362692631,1.42897722795897,6.11676943199411,11.1701143964014
"PITG_10617",7.87893639644044,0.875028761972581,12.1340578401512,1.40420852582905,5.98038222650632,9.97439325694133
"PITG_10620",4.65101228384502,1.24179369220436,4.26143131687802,0.594482138758148,3.06294102352356,4.56704616083274
"PITG_10621",3.14421907390544,2.40369517519914,10.6734967893459,0.861400558283189,3.10324621617964,4.83227808055192
"PITG_10622",7.73629212985311,3.24372364325396,9.00991272608551,1.46493511877689,6.2538842948251,10.5710459837377
"PITG_10623",6.72644900536051,3.65187223819541,11.3891341866816,1.76100817443696,5.94927570918196,10.4874882998632
"PITG_10624",4.94527292323639,2.2672752711064,6.77827170770966,1.10806883436148,5.15357110214616,7.22685916134054
"PITG_10625",4.94457906336812,1.69092142774926,4.49984723038698,0.749559444020398,4.38267218639595,6.33578113741423
"PITG_10626",3.98272652750114,0.75189541155305,4.5686443620153,0.517180096159579,2.57247198788068,3.36990860711343
"PITG_10629",6.93566111235417,5.05381727063172,7.47096781315961,1.42773703888799,5.12416232928004,9.69629007546659
"PITG_10630",6.95288393738797,3.3606449740892,7.22186678615649,1.37451732182059,5.72437567629125,10.7502652631743
"PITG_10631",10.4389196358224,0,0,1.76952659489346,6.38003806028264,6.81816035098941
"PITG_10634",5.62329442268875,0,0,0,5.0154585857199,11.137608652502
"PITG_10635",4.15360899211128,1.78835593682577,5.35929104045104,0.51125853336093,2.93847106975509,7.20208235049517
"PITG_10636",3.9730024970239,1.16627453498447,1.74013047913248,0.454818940393573,3.88007342284845,6.84073282749058
"PITG_10637",4.10280871913599,0.807460627088134,2.23789304018836,0.438947475194598,5.09788601099511,9.05800357176418
"PITG_10639",5.31154471943933,2.59281593891982,5.69042777275044,0.86450740377348,3.96926861472521,6.05141200747179
"PITG_10640",5.09390483160725,1.31752371700073,3.69532043994619,0.555117062859203,3.45359432932946,5.96011726736817
"PITG_10643",5.31821125129565,0,17.0477213907572,0.156913880788929,3.0464285017566,5.8924160119219
"PITG_10645",6.06146364080992,1.96398049072361,6.16040819240213,1.10395952622246,5.14920145568256,9.31380287169517
"PITG_10648",6.76952188593005,2.54393627529007,7.01061889576709,1.368060509128,4.94416443967635,9.94187206484459
"PITG_10649",7.05567746810332,2.71026690779355,8.07953831717535,1.45129089337708,5.34650031992071,9.36668919360387
"PITG_10650",5.399297423184,2.11621972615335,5.13658685861089,1.58041865682672,4.56678962755052,10.4404183352339
"PITG_10651",6.25457740947718,1.850647053801,6.03058561867025,1.41650158823023,5.63187667088203,10.0574262848781
"PITG_10652",5.70389664986546,3.13211255407488,6.83824920681649,1.48489817393153,2.97569551978243,9.96019675072861
"PITG_10654",8.12004202915114,0.245319314468747,5.54578362547613,0.0865043228233258,5.66332616011708,11.5141995575337
"PITG_10656",5.34840648374388,2.1651546288672,6.39849825653392,1.09230932423099,4.00168806287383,7.17203653580277
"PITG_10657",4.17689137677449,2.24425847594187,6.08730681993511,1.13118693915006,3.31258270982034,6.03754237010909
"PITG_10658",5.039854220169,1.07888036492237,4.42171058534222,1.16866621949636,3.84463318897774,6.02366738592612
"PITG_10659",6.21581496445066,2.19396321447488,2.8896265292045,1.60554666770845,5.39235854983265,11.5694506717982
"PITG_10660",4.77909365429838,1.29154958531059,3.63922072758663,0.945468046884296,3.20577027606764,5.5542124643493
"PITG_10663",7.13333202328926,3.75493837283753,6.98743138990766,1.68142548817105,6.02582284328107,10.650476860764
"PITG_10664",7.02121140756249,2.94336688552697,6.92652621441861,1.44352583952915,6.050033993887,10.0077064028509
"PITG_10665",8.77401347204018,0.408022012237066,1.51293555835289,0.275067555991765,2.79001948527177,5.04631344152726
"PITG_10666",9.35821006809376,1.64058768820287,0.901774788010115,0.132083693737458,2.86956328884972,7.49247815920312
"PITG_10667",5.92419200203418,1.85690749275821,5.03429238421797,0.81256027619412,3.09974644497058,7.31874395329016
"PITG_10668",8.05042867061725,3.2134139310539,7.0420692144928,1.06392136743281,5.27240445452564,8.27829987938171
"PITG_10669",8.76332298072044,3.40343734060537,7.62818209452377,1.36229365398114,6.21727305779377,9.33692689281802
"PITG_10670",6.12201967853654,1.89448891892141,4.53191844780296,0.675249253199892,3.83481509842831,5.80574980650405
"PITG_10671",6.43244754693421,2.26492417022693,7.07388810154927,1.03448677876947,5.00740999297839,9.68847944191426
"PITG_10672",6.11747617237662,1.94217280231128,6.63698813050734,0.75093000969678,3.19098414437537,9.79491873362415
"PITG_10673",6.14764020314247,2.54059474058567,6.80186926814824,0.578908996414062,4.27847329311293,10.4658938598343
"PITG_10674",7.23841401035522,3.15586536749221,8.49504923255267,1.63130680179004,6.16039246951021,10.2757837640738
"PITG_10675",6.60241838748076,2.81489217227657,6.33065505431783,1.13658452504266,5.94751698103318,10.2712393683359
"PITG_10676",6.94936992391859,2.42072884691978,7.26662884778486,1.23681620680659,5.44604251547276,10.2884969911164
"PITG_10678",5.81086279813396,2.03789440662686,5.09064984883608,1.30731506157857,4.97513603519043,8.86278490471162
"PITG_10679",6.54661044919432,2.72579644957131,7.27560342139374,1.23573119733243,6.17788279803938,11.0551302650136
"PITG_10680",6.14408030487797,3.34216597756002,8.00251227651985,1.91218697358899,6.90458574850437,11.0657480617754
"PITG_10681",5.51390187670551,0.710165530951368,5.26815229132126,0.816985882206507,5.24073209521511,9.66780830819693
"PITG_10683",6.06436193298018,2.00667425894587,5.6360773360941,1.20415561878975,4.86707721895838,8.62963543754508
"PITG_10686",6.33357354780938,1.98740690688701,6.10746624454016,1.05333680225169,4.85848867994142,9.18455179563763
"PITG_10687",8.34539843796051,2.3121389154994,6.25303205626947,1.6732358553344,6.74171277518562,10.9740637636729
"PITG_10688",6.90188878858246,3.26687061144629,6.31355578469365,1.46091769829375,5.58319717687924,10.4944816980735
"PITG_10689",8.43300005275173,2.31881443680608,6.03439726475991,1.04799007411216,6.20143593082924,9.23743491652899
"PITG_10690",7.23710745818089,1.96057244546527,5.74692220548705,1.06400804688658,5.61823492332579,8.85529168913852
"PITG_10693",4.48189889067878,0.143073987834665,5.08296292439741,0.549162252678885,4.71795765928411,5.7780947179536
"PITG_10694",6.07975149808474,1.80697628723145,4.75817723335229,0.951387952600824,5.75228813119747,8.87656555140272
"PITG_10695",5.67946302105029,2.62055920711923,6.38652409615252,1.0002814945319,5.15449628383114,9.66857297785018
"PITG_10701",6.7335881940635,2.7653902576021,6.6500593036929,1.18317047048237,5.34181261466128,10.3492831295857
"PITG_10702",6.43035022190823,2.32542038924281,6.29178689344107,0.919754367124423,5.21672754846884,10.687375618852
"PITG_10703",6.62953697690357,2.20382841512818,6.57176304613825,0.956052405290467,6.03336116782713,10.0701280513953
"PITG_10704",6.84544598060915,1.71634131654504,7.09876555780151,0.922372804125234,5.35406181228595,10.0416132719246
"PITG_10705",7.12067981503247,2.72580596195054,6.27608014626603,1.38208056801528,5.7830962269126,9.41635041305256
"PITG_10706",6.14744938003087,2.1053413247653,9.55421359402387,1.93165536338417,6.01607645809797,11.4451483263641
"PITG_10707",7.32308942416402,3.19776368987368,4.99332223623104,0.97602083448959,5.85208633752529,13.5898860524963
"PITG_10710",4.23676705699667,1.50591957322124,4.36700331258707,0.915977790168465,3.86266254926591,5.53116055030618
"PITG_10711",5.01174588396723,1.39079291733339,3.82114565758021,0.880863727746724,4.0950592266659,8.02381654806417
"PITG_10714",6.07756537900394,0.0552948946560222,0.347455376273119,0.720474695944567,4.27903932407227,7.08880470236456
"PITG_10715",6.51460929361024,0.477995397201792,0.558214758174303,0.0330079875965356,4.69396921632875,7.35728214841426
"PITG_10717",8.59163841859495,0.0659826647625903,0,0,9.89941926986899,11.2943996657538
"PITG_10719",5.18336961460143,1.72076352552692,4.71473077517858,1.4588574048587,5.21552889105757,7.29849026887003
"PITG_10720",7.61278428953568,0,8.28964714586826,1.02139539194985,5.42546035849427,7.38351673255992
"PITG_10721",7.80222420340022,2.93109917356017,7.37998255035502,1.29131029359842,5.91824265952707,9.84136747690778
"PITG_10722",7.44672597417066,1.55442338646844,5.15792908183956,1.10307853297452,6.73028533692247,11.202496661502
"PITG_10723",8.28212088370402,2.65510945333161,5.91764490679892,1.53736691138605,6.58331984927508,11.4194975601233
"PITG_10724",6.79981897581197,4.23517922819384,9.43637963934042,1.49221556650704,5.9834812266742,9.47275470092452
"PITG_10725",7.2716249454338,3.05926202811477,6.93899706909204,1.39108191807425,6.75641654842862,9.72060428968158
"PITG_10726",6.73935690170507,2.83691965328571,7.48696331193899,1.20025912141019,5.73577187936725,10.6685836478485
"PITG_10727",7.56933232961215,2.23344683268962,7.53666980807478,1.27776103029971,5.08115468863294,10.3017386024136
"PITG_10728",6.66200755768342,1.53906215017439,5.89546196646002,1.03647567488353,5.62492118554377,10.5106171382954
"PITG_10729",6.40165422071856,2.98009314093289,7.31135608022867,1.13566941858525,5.28592845850226,8.53542478613683
"PITG_10731",6.67996074678835,1.51255734405264,5.47638858197425,0.952609822074207,3.99477543441925,9.00953586060624
"PITG_10734",6.70999199497583,3.03620850730514,7.70918036787667,1.4331383005087,6.37929955515304,9.31613753607951
"PITG_10735",6.25200703515254,2.60048216309626,7.00859277521148,1.11037708074523,5.13087576543281,9.10021473849601
"PITG_10736",6.33348322601481,2.74526891848243,7.59938721583035,1.55860678636248,6.00472949838332,9.22311729142285
"PITG_10738",4.65881997962603,1.28992553632882,4.1230770116692,0.611517725293815,3.55080733297619,5.59158181160646
"PITG_10739",4.88159870544908,1.57956682961233,3.74335904808021,0.411927113527525,3.36497221298925,4.50906547573536
"PITG_10740",6.58731381084168,0,0.587267229298698,1.06224920137404,1.48239615198929,3.09962502454323
"PITG_10741",7.36752932727763,1.08717395732251,2.6072326154662,0.499426983510606,2.36110803772767,5.9923613271761
"PITG_10742",5.76262616931922,0.902490314241663,5.08573652873402,0.188419256226845,3.2218089096463,6.80806064312616
"PITG_10743",6.3001848707648,1.84736124153341,5.02724411895279,0.962469388750591,4.03336557068395,7.61660009867589
"PITG_10745",5.28571224667539,6.11399524465248,12.9294066725449,1.85478955840254,5.4419626838547,12.1196514245817
"PITG_10746",5.90989975742163,2.80084037354835,6.25547558822085,1.0843432968133,4.90664965251904,8.89435038723345
"PITG_10747",6.41379160337846,1.77383060493661,7.11910951453662,1.29570604898543,5.48482230204093,8.11101964885509
"PITG_10750",5.16627563934941,2.26168108843565,6.25398322754851,0.963612286872193,4.87716356625716,8.36389646454831
"PITG_10751",4.52779678355057,1.38029721983041,4.62441685088389,0.732482717590667,2.21424245770966,3.99988427285473
"PITG_10752",4.53427084712676,0.683385407819506,4.37116187080921,0.411001121990631,3.98495429126582,5.37649996324746
"PITG_10753",4.16838213172968,1.20750282899256,5.20489761523799,1.02647527382075,4.36621702158322,6.17219920641894
"PITG_10754",4.33986213839627,1.94309632885332,3.44565999098179,0.876371012613454,3.45393403249503,5.75278669775867
"PITG_10755",3.8722590293409,1.00988837724406,3.13324203229424,0.41687531981885,2.88103590389188,4.11293424449682
"PITG_10756",4.91490957101376,1.39049541655137,3.82031286012409,0.614441514027061,2.20684878879132,4.88411341858718
"PITG_10757",6.83067442970229,2.42182760297868,3.9231577750909,1.39375225299811,5.67231721542885,9.27462040396455
"PITG_10758",7.16152505776103,2.71068246718721,0.0135689908636165,1.26204476784206,5.77197449894754,9.49159432502987
"PITG_10759",6.17650851922292,2.69008499057508,7.08329934514434,1.46872075244804,5.48813653114607,9.28506059172956
"PITG_10760",6.65089493616559,2.20588739818702,6.84720409370153,1.29768535780192,5.42719852351545,9.28596788506247
"PITG_10761",7.15062923341248,2.39765622368874,6.49451358459401,0.989239111489615,5.21794713962886,9.15537341609765
"PITG_10762",7.17557689696088,2.3801403046088,7.95173864357838,1.1458700335499,5.60069341149493,11.3469203029202
"PITG_10763",6.20532942372624,3.02612037001264,6.65674322054694,1.4634185199078,6.39270142029643,10.0975755760145
"PITG_10764",7.03011259945953,3.29514045604368,8.3874082649438,1.43637230247659,5.96180709916407,12.8011595035673
"PITG_10765",7.19089143004565,2.37531435004554,7.00112118060173,1.11686097009969,5.75582612683349,8.68229551660327
"PITG_10766",5.4544572525999,1.93339365113232,5.75846204682371,1.42951467501935,4.73289971715381,9.5486057505248
"PITG_10767",6.39097827254387,2.21400988595973,6.16015070350885,1.98221019344127,5.71191917375733,10.6132513738464
"PITG_10768",6.88603012213369,3.46779993414402,7.30217435149384,1.41389720848437,5.45013248291462,10.6725432055613
"PITG_10769",5.88379781235518,2.63732114941653,6.1265473475123,1.7893511623943,5.41814084725136,10.6963142191479
"PITG_10771",11.5709022077198,0,0,0,7.16680120018675,8.52865372402329
"PITG_10772",6.10477213274149,3.98794204101591,8.7706649416012,1.74191611569732,6.28101866612295,12.5717303258875
"PITG_10773",8.1597246166185,1.97134995224563,7.08081663627731,1.70190503511589,5.63534278753362,11.445552846114
"PITG_10774",7.09238843885277,1.95343673197851,6.46685183844786,1.03090097442332,5.41509618389834,7.79496347123063
"PITG_10776",4.82213209027974,0.94908973165404,7.23686689196928,0.812386255689215,6.90402107577997,8.9569004802244
"PITG_10777",4.64362342359918,2.2181873875184,5.88371618601824,1.01786860605972,3.97933184584863,5.60798415699977
"PITG_10778",5.55902008952833,1.46599024499727,2.49483264262079,0.64376468952636,3.97835387334563,5.89617605759392
"PITG_10780",5.03944215604396,1.97739249943057,5.390176099453,0.719794693433698,4.44979093859618,7.50219045285738
"PITG_10781",4.44476712138304,1.39408851623195,1.35119153012274,0.732267920285175,3.25379158883674,4.2253912056174
