"X06_3928A_cov.sum","P17777_cov.sum"
"PITG_10649",63.9093385011059,67.2536413940637
"PITG_10650",51.0454320633671,57.1717507388555
"PITG_10651",62.2143249480993,72.1930381444479
"PITG_10652",69.4349632511671,80.3477558933292
"PITG_10654",68.124692161873,70.9930358844314
"PITG_10656",67.5050953327507,62.4084072296523
"PITG_10657",48.614641695632,41.5210374960944
"PITG_10658",45.5961079451731,51.1404947899796
"PITG_10659",64.6398060242748,61.2316637708184
"PITG_10660",38.5998945021786,36.6474581389024
"PITG_10663",72.6929579413021,73.1030830823709
"PITG_10664",68.1471128444073,70.6328835861317
"PITG_10665",46.2496667966107,67.6470852141014
"PITG_10666",76.8764208756693,78.359225623136
"PITG_10667",63.3910134971355,64.0017412246549
"PITG_10668",73.425659573407,75.2384264232869
"PITG_10669",86.63159996319,47.3346063144884
"PITG_10670",37.9696167768665,42.3982081773094
"PITG_10671",68.9449052561278,65.7840168052457
"PITG_10672",58.9727257910854,45.6325276998195
"PITG_10673",55.4964532252912,66.3204691386086
"PITG_10674",68.0017215690973,75.2091299983066
"PITG_10675",54.5693537665258,58.0361022784264
"PITG_10676",70.4939193532801,71.533135148558
"PITG_10678",56.476807596985,62.1419383124144
"PITG_10679",73.5730973414298,75.3576189602384
"PITG_10680",65.1382112443418,64.1549468637099
"PITG_10681",41.7327818905459,47.1618713826053
"PITG_10683",66.1786787534668,63.9119655199773
"PITG_10686",72.5276636290341,78.2377065341998
"PITG_10687",73.8251972543984,71.647901769348
"PITG_10688",69.4493997373396,68.6581163850311
"PITG_10689",68.1494107260127,74.8927692613138
"PITG_10690",63.0485911406252,63.4669229498505
"PITG_10693",36.4888194016681,12.6928261997386
"PITG_10694",56.5753593489211,60.2036021450739
"PITG_10695",71.8375595195446,72.5277890327564
"PITG_10701",63.7662705871008,70.1164932290219
"PITG_10702",54.5267332940492,62.1538040254129
"PITG_10703",66.9143347160675,68.8946746272251
"PITG_10704",66.7725253892103,71.8977254924773
"PITG_10705",65.898328979284,67.8955918706746
"PITG_10706",57.1800243489506,60.8277611456715
"PITG_10707",46.6258302916007,53.5007521930397
"PITG_10710",37.0158201761052,42.2983799233766
"PITG_10711",37.6671442321771,42.4677650441539
"PITG_10714",59.8904791550424,56.6125888944086
"PITG_10715",69.1291920781845,71.2252000772697
"PITG_10717",127.020476584859,76.9439339400578
"PITG_10719",59.8110531520637,57.9200668439874
"PITG_10720",79.9293924664231,80.3087174887865
"PITG_10721",72.5010396681309,73.1688319728241
"PITG_10722",75.6981057229233,74.7364725958454
"PITG_10723",66.0420964895083,63.6998528396737
"PITG_10724",72.1731506399351,72.9071709678759
"PITG_10725",60.5564476970685,70.4252375796522
"PITG_10726",63.5105024505174,67.6863378674161
"PITG_10727",62.1239253388443,71.1727454381895
"PITG_10728",65.6012068306269,55.8343848336156
"PITG_10729",71.6115300817591,75.3607088068321
"PITG_10731",74.0775785204419,89.3257524630119
"PITG_10734",67.5852265643416,74.4428441085863
"PITG_10735",54.1034081983704,70.7126041178885
"PITG_10736",65.1610274547386,69.8535034880547
"PITG_10738",34.7852655311441,32.6771612815228
"PITG_10739",27.0897786272877,17.9726808122649
"PITG_10740",25.8532316585906,37.7787935720556
"PITG_10741",39.9083384736724,1.26945529099437
"PITG_10742",39.3415374990241,14.4902220374705
"PITG_10743",54.8774016048194,50.6795255632208
"PITG_10745",80.7652763789587,69.2695063757345
"PITG_10746",58.732044198895,67.3906033125378
"PITG_10747",60.8827339529435,67.5967464790628
"PITG_10750",54.2169778162229,67.2833281432165
"PITG_10751",40.722251057476,18.2059092864643
"PITG_10752",31.1559275306746,34.9167093152664
"PITG_10753",20.5625211053239,42.3931350837143
"PITG_10754",32.8450429323757,39.3097936433704
"PITG_10755",26.3187738321831,33.7956656629745
"PITG_10756",26.3330637332775,38.3282071500938
"PITG_10757",44.787421294514,69.9357999883658
"PITG_10758",62.6497163390656,67.2921501762619
"PITG_10759",56.0211811548379,56.7656080527192
"PITG_10760",68.3529251234706,69.7818856991014
"PITG_10761",74.4332489925674,78.0595000218264
"PITG_10762",75.4601392395821,70.618993172045
"PITG_10763",70.1393408037528,70.88706364095
"PITG_10764",77.6938214681293,81.6461349676923
"PITG_10765",67.8934712367079,72.8356121723297
"PITG_10766",55.4785215664638,53.707869096928
"PITG_10767",71.7619253917217,69.7185557941335
"PITG_10768",66.5097621288348,65.0072010724714
"PITG_10769",48.9008197781719,45.9858237929603
"PITG_10771",50.9396270902607,59.8063508235168
"PITG_10772",72.9261341906615,90.8899636291556
"PITG_10773",74.5579307042577,83.839013033435
"PITG_10774",57.2989877229011,67.9111934873175
"PITG_10776",68.1728510864469,72.3032974727287
"PITG_10777",53.0995014476085,48.7530606152389
"PITG_10778",45.5070433908216,51.4536334501045
"PITG_10780",46.0094683060693,53.9477633746683
"PITG_10781",38.3204705588107,54.3537528197633
"PITG_10782",64.3140989774397,69.0431564579383
"PITG_10783",32.7929953935858,33.3765669714803
"PITG_10784",57.9541865047357,60.3474580858956
"PITG_10785",67.6982421370508,74.0773733539683
"PITG_10791",61.6362871910492,67.0766448053076
"PITG_10792",70.2906220881161,75.5438457264049
"PITG_10793",56.9070158140652,57.7807413706416
"PITG_10794",63.5771376340776,69.1556364109855
"PITG_10795",70.4119563234308,73.4867984298473
"PITG_10796",72.2145683686756,71.7296952510387
"PITG_10797",69.6479572836721,79.5360664138173
"PITG_10798",57.1606317711996,70.9528955832727
"PITG_10799",42.446346475456,52.4637823869607
"PITG_10800",30.1475230902708,17.4617814175852
"PITG_10801",21.1482888915953,10.3546028549477
"PITG_10802",20.50470082798,11.0684454210182
"PITG_10803",31.0835396594485,14.6601912181406
"PITG_10804",29.4214952594328,17.267065325577
"PITG_10805",54.1526334636161,27.6713127185495
"PITG_10806",60.7799106783011,35.1693489064014
"PITG_10808",60.4187148014428,36.4550776491143
"PITG_10810",18.4964727327171,2.42717697936398
"PITG_10812",68.4374970256238,31.4006683645273
"PITG_10813",71.4697042771233,37.2780978620209
"PITG_10814",46.2010356970848,28.7732725448852
"PITG_10815",53.4433506984088,31.5002909751152
"PITG_10816",66.4478798489792,32.6998004094405
"PITG_10817",58.1164852119608,29.9048995240069
"PITG_10818",55.2572027272466,32.4317240584777
"PITG_10819",75.3788001520137,38.7228482683939
"PITG_10821",61.6349892413799,28.0835283106382
"PITG_10822",73.455417531325,38.0432494985733
"PITG_10823",60.4007956174553,30.9955521620988
"PITG_10824",64.0337094441724,29.7029808203304
"PITG_10827",56.9034894721203,30.0731123586545
"PITG_10828",65.4288192168942,33.984334392675
"PITG_10829",43.5354848661399,27.640663891274
"PITG_10830",31.4031540369875,12.7091879704861
"PITG_10831",34.8325645690898,22.5549670746871
"PITG_10832",45.6670207102439,26.2916148779086
"PITG_10833",66.2755365950438,34.3397678205665
"PITG_10834",72.7051027721481,36.7046891104205
"PITG_10835",55.4537243610984,28.7139886659055
"PITG_10836",72.0199561599179,37.0874610095746
"PITG_10837",73.7191835503,33.7550591510606
"PITG_10838",69.4348063242968,34.8312258094578
"PITG_10839",64.7303981959658,33.155775461031
"PITG_10840",52.4179213289475,32.5188617812361
"PITG_10843",63.1061430776153,32.9104415098955
"PITG_10844",65.9393588988107,33.0959411800721
"PITG_10845",51.2862510541189,25.1190608952199
"PITG_10846",68.6384768670144,37.1462023995072
"PITG_10847",71.6665786199195,38.561370446117
"PITG_10848",66.5549636719978,33.1704438932208
"PITG_10849",68.4114958298653,35.2812821587166
"PITG_10850",68.2353930108802,36.3509427656719
"PITG_10852",70.3878763528383,62.0016894992342
"PITG_10853",80.6436485905849,84.685304536521
"PITG_10854",75.871287270623,68.8698901535944
"PITG_10855",15.9864858143551,17.6730104328073
"PITG_10856",70.1497127901583,66.2551063183368
"PITG_10857",65.8845898623348,64.9914478034968
"PITG_10858",64.3091460299832,68.5140667092965
"PITG_10859",67.2763845458063,68.5727270132884
"PITG_10860",74.3851803381017,79.8744788913165
"PITG_10861",68.5523004276047,73.7538003130876
"PITG_10862",71.2206059686568,70.3975746250864
"PITG_10863",68.9737330874531,60.3884902568459
"PITG_10864",76.485413958821,65.4475395493794
"PITG_10865",67.5627254645109,71.8605787789154
"PITG_10866",83.0998885014725,89.6951624521595
"PITG_10868",64.5009889455823,60.2397520476475
"PITG_10869",62.2105117448774,72.5632571105588
"PITG_10870",63.8971445904058,67.6786168059498
"PITG_10871",56.3852370882789,61.4140452778794
"PITG_10872",73.8959222479043,76.5951250927104
"PITG_10874",34.2041083179808,33.8599489196446
"PITG_10875",69.7809351315138,77.5365167432772
"PITG_10877",59.1959197801456,55.0204053885699
"PITG_10878",52.3548533182268,58.3359112287234
"PITG_10879",73.2992173214825,74.2069269097869
"PITG_10880",67.6089891970651,70.9538120020879
"PITG_10881",68.5013448944242,73.3851602765319
"PITG_10882",68.9538078931246,72.9453055666166
"PITG_10883",64.8928550102148,72.9870857695101
"PITG_10884",69.5022944007505,75.0611199469465
"PITG_10885",67.2336133389781,72.779295845528
"PITG_10886",53.6032746211241,58.5014157852357
"PITG_10887",68.0539831442809,65.6549518773278
"PITG_10888",67.4789513754309,76.3560175065841
"PITG_10889",73.439316185938,71.7119123086785
"PITG_10890",71.8750028742063,70.8237850397455
"PITG_10891",67.510124847654,64.2206977341378
"PITG_10892",71.1745880659549,74.3796363006375
"PITG_10893",58.2032539883716,63.282099941447
"PITG_10894",71.613341928244,69.3647976793994
"PITG_10895",60.720544275279,66.3729797315643
"PITG_10896",72.3976514932002,69.0778514161092
"PITG_10897",72.7354073989306,67.1037740692145
"PITG_10898",71.0263185029027,71.7313342279843
"PITG_10899",76.2921436616524,67.5648860213044
"PITG_10900",72.7884028262421,74.8013052413004
"PITG_10901",49.9343576415036,51.4501422301149
"PITG_10902",72.4244397609798,73.0230695252705
"PITG_10903",72.4408366153549,77.2170821385442
"PITG_10905",57.1027057913258,64.8365070135282
"PITG_10910",72.1449903447357,72.5297520695115
"PITG_10911",66.5885438780566,65.5140608731498
"PITG_10912",60.0320725922647,61.8556382665376
"PITG_10913",36.6477558320321,48.1229026277004
"PITG_10915",69.7985000147197,77.0416336701292
"PITG_10916",66.789924760917,66.7790498520063
"PITG_10921",57.779433186812,70.544866646427
"PITG_10922",62.6846970193487,83.2098443467882
"PITG_10923",47.4106922700985,60.0936383986462
"PITG_10924",61.9538724091186,78.3507036141241
"PITG_10925",118.24586269815,90.3168611371862
"PITG_10926",60.183431404694,69.824170084192
"PITG_10927",45.4247259816666,42.7648614302472
"PITG_10928",51.4450495236828,66.1767156113144
"PITG_10929",58.0840777635982,69.8832611989559
"PITG_10930",48.0536915636169,64.4932249667975
"PITG_10931",56.7681047157914,69.3438931506798
"PITG_10932",54.1820890264942,71.1611330602926
"PITG_10933",48.9445301068664,54.1071196592002
"PITG_10934",63.8839522111356,81.554691176359
"PITG_10935",63.7331207937477,79.45297426511
"PITG_10936",48.6611084918448,63.6988240046127
"PITG_10937",55.60460505084,62.2237046287865
"PITG_10938",44.3175816062754,60.1385024965529
"PITG_10939",59.519035116763,66.907348965143
"PITG_10940",59.8129713198477,65.0692698025481
"PITG_10941",59.2584695218025,71.9080864518406
"PITG_10942",43.2826868994275,54.7143339859864
"PITG_10943",61.2867445543234,71.4704983701753
"PITG_10945",64.1401390650811,72.9394529046588
"PITG_10946",51.5120498074964,66.0407562237237
"PITG_10947",124.713618028892,180.710890441422
"PITG_10949",49.5468101143984,61.4915590001218
"PITG_10950",54.7855014799931,72.462364637185
"PITG_10951",56.2317841156546,65.4068389397737
"PITG_10952",56.6555261695411,68.7352422658059
"PITG_10953",65.5107581494511,80.6649871670465
"PITG_10954",55.5511714095345,67.728464057463
"PITG_10955",40.5631557239728,60.1946967288579
"PITG_10957",48.5593980087832,76.4002871573824
"PITG_10961",43.9390818071212,60.1330823412772
"PITG_10965",64.1280854860639,78.858332968604
"PITG_10966",62.597217369591,74.120381813659
"PITG_10967",53.8814663189389,66.5732741531048
"PITG_10968",55.295419136802,71.7350275062713
"PITG_10969",62.0633938888114,76.9675993703434
"PITG_10971",49.4737660646016,63.6348029430864
"PITG_10972",56.0023327416078,69.6526411559072
"PITG_10973",55.9590765450951,69.2732439932532
"PITG_10974",44.1502228233008,52.0164003344775
"PITG_10975",14.567892551826,9.77075966411592
"PITG_10977",54.6221375024888,70.8958601678587
"PITG_10978",52.6136656418344,63.5586458314088
"PITG_10979",59.7260145774431,76.9222518208725
"PITG_10980",53.1181745471114,69.6153654881197
"PITG_10981",56.2053148572277,71.7619957206314
"PITG_10983",32.2512080434927,64.136517169303
"PITG_10984",62.7574200987635,74.8365301922141
"PITG_10986",61.5597616374124,61.9451186555227
"PITG_10987",50.1377093640672,66.970797645011
"PITG_10988",56.4242869751855,76.9951010868329
"PITG_10989",56.2646004665626,72.7998351043491
"PITG_10990",58.4076125989259,75.1741711324577
"PITG_10991",63.7902620842214,78.3822738627425
"PITG_10992",49.3319606671197,64.7737176549443
"PITG_10993",58.732044198895,74.8198488624659
"PITG_10994",51.6109286080364,72.8527026753666
"PITG_10995",58.1766385710875,65.6718075855381
"PITG_10996",61.8422143970247,74.2109119148105
"PITG_10997",62.0220012803584,79.2054806964032
"PITG_10998",43.2008832440598,52.3160309268833
"PITG_10999",66.5572139775303,82.4271172245877
"PITG_11000",54.887103986301,70.0426541371064
"PITG_11001",72.4488950699254,87.5863638299345
"PITG_11002",59.0306506503559,78.8896394082931
"PITG_11003",59.9436173064508,70.4795927295963
"PITG_11004",59.6190239228974,67.1293778482994
"PITG_11005",67.7796512354676,78.1804797957902
"PITG_11006",44.2318974167428,66.9686585698446
"PITG_11007",53.2905177955712,65.1272232812342
"PITG_11008",56.5393289105252,74.732565242771
"PITG_11009",45.4401602522287,63.0641688076317
"PITG_11010",57.5692835307311,67.0128509060785
"PITG_11011",62.0039180109615,59.9946745584726
"PITG_11012",50.8832327468142,70.3560591943216
"PITG_11013",55.576496446824,70.2639260094757
"PITG_11016",51.4138100723581,71.8704334587105
"PITG_11017",53.6964938304231,61.2424936185259
"PITG_11018",62.3027977017915,74.5032595798543
"PITG_11019",47.253606220116,63.5639715559259
"PITG_11020",51.373949564008,65.1401572152853
"PITG_11021",63.2276536526593,80.9820276489948
"PITG_11022",49.5514540975243,64.3963219976422
"PITG_11023",46.7462770869084,68.9621510442042
"PITG_11024",51.6986351055559,63.2983115654038
"PITG_11025",58.6736952089958,69.2885448353501
"PITG_11026",71.9490948142755,87.5817977952343
"PITG_11027",57.3975203483511,71.8830489268269
"PITG_11028",52.8485224774556,69.702673140538
"PITG_11029",48.6707358255578,65.2951979496429
"PITG_11030",53.4865356445911,70.3907747086029
"PITG_11033",57.9734700684415,67.9203203202009
"PITG_11034",58.1670085197732,71.7472820349912
"PITG_11035",53.5105513127499,72.8659094641787
"PITG_11036",53.1773707613197,76.1153389102704
"PITG_11037",45.1701494548105,72.9795693466755
"PITG_11038",56.5009927044821,69.7937573049689
"PITG_11039",67.0048634060757,80.1188057923048
"PITG_11040",47.9233895916742,66.9526143363125
"PITG_11043",49.5200680666997,69.9874897511477
"PITG_11044",51.5682807551659,66.67865103999
"PITG_11045",52.9928970064043,69.8089131575053
"PITG_11046",52.9315223515189,67.740787445862
"PITG_11047",55.2322527602121,66.3123346944416
"PITG_11048",55.6189952215839,71.0429454116843
"PITG_11049",53.6883872955143,63.8340570341296
"PITG_11050",68.6160797681825,94.1562082304557
"PITG_11052",67.7390720797926,71.2865287908203
"PITG_11053",0,35.2809182567262
"PITG_11054",72.2190244860532,86.7623047302247
"PITG_11055",55.0692883112146,63.954821001346
"PITG_11056",55.4193493215801,65.2935616088777
"PITG_11057",58.0744800862317,71.5385465217291
"PITG_11058",61.171055628843,68.9003939529416
"PITG_11059",53.8551828866126,70.4855377013932
"PITG_11060",47.6137264169175,66.3466275853914
"PITG_11061",56.3976634459237,67.6065041463581
"PITG_11062",55.3539849353394,71.2959738264175
"PITG_11063",54.4393362259578,73.3522792471303
"PITG_11064",54.7511720245342,76.1201627965779
"PITG_11065",61.2422467680999,79.3446499512188
"PITG_11068",57.9644155719255,76.4715036791632
"PITG_11069",56.075814280635,69.3683015135661
"PITG_11070",61.5579214586856,84.4175273163863
"PITG_11071",45.731320029538,56.7953202334466
"PITG_11074",24.7987985160383,41.8110451518212
"PITG_11075",60.3905703559676,67.4346968823758
"PITG_11076",93.6218388553173,98.2610755388826
"PITG_11077",113.981575111871,92.9187286939246
"PITG_11080",54.9602258953226,70.2579925449269
"PITG_11081",65.3006505587368,79.648786940749
"PITG_11082",61.9957280535092,70.0948596051354
"PITG_11083",54.6368783957273,73.1381817688857
"PITG_11084",55.766848681005,73.7126108965282
"PITG_11085",62.2101682604794,73.9243822300029
"PITG_11086",54.4709845255438,52.5688404015273
"PITG_11087",53.6230264017803,67.0063358794184
"PITG_11088",45.8618274180102,52.8535028941752
"PITG_11089",55.3933428764846,78.6560525159691
"PITG_11090",55.334823807488,73.7359573761947
"PITG_11092",53.6532557593769,47.7782290870712
"PITG_11093",33.4056550996149,22.7031584998818
"PITG_11096",37.5609413572859,56.9199344616141
"PITG_11097",51.7917583962603,67.9778375242168
"PITG_11098",55.8896893371221,71.3458943522305
"PITG_11099",42.091454424498,59.5534308543863
"PITG_11100",59.9283176592654,66.1553812842973
"PITG_11101",63.8648163391651,70.0745686088231
"PITG_11102",65.2098198751129,77.1959596810972
"PITG_11103",61.3193471529292,74.919242181124
"PITG_11104",59.9956192385997,74.2780197119163
"PITG_11106",59.1503584574771,71.5829006436571
"PITG_11107",49.9261729891775,73.2510699740011
"PITG_11108",54.6006922551651,75.6289445897438
"PITG_11109",56.6132309600969,76.0431290753664
"PITG_11110",58.1569805129308,75.3206928834665
"PITG_11111",68.3270726238081,79.3543092205057
"PITG_11112",63.1965622167546,78.579225839217
"PITG_11113",53.8986071641011,69.8409289169552
"PITG_11114",52.6175036296786,66.8876781112114
"PITG_11115",61.278225409224,72.0506563548855
"PITG_11116",65.5870089838473,81.9046673277896
"PITG_11117",62.0286051874251,79.8942328283285
"PITG_11118",52.2019606307062,67.9085652233572
"PITG_11119",59.0131029136931,68.7967141206954
"PITG_11120",54.14253390968,78.1605350413796
"PITG_11121",62.6819789666148,77.0752478243257
"PITG_11122",50.7006130588599,67.3487208652621
"PITG_11123",48.1938156763829,65.5912421575763
"PITG_11124",60.8220771541684,74.9941378110655
"PITG_11125",61.4137050675501,73.7750158353284
"PITG_11126",64.9373418050976,75.9731524125403
"PITG_11127",52.3411993538643,64.8388416753038
"PITG_11128",54.3758566116794,66.7201817662841
"PITG_11129",55.8345293369283,60.233810589084
"PITG_11130",58.5653564301718,74.5124479887254
"PITG_11131",58.564076467276,84.2036436823194
"PITG_11132",19.3957917874967,28.9736847635804
"PITG_11133",25.7037454244294,38.8259119737109
"PITG_11134",51.458852196692,65.0338554460591
"PITG_11135",60.2911524329613,78.597836367946
"PITG_11136",46.2243999648037,73.6409016943686
"PITG_11137",54.1595185577401,65.4660905130368
"PITG_11138",55.9712115717741,57.587639886597
"PITG_11139",67.4458835440778,79.1122931435971
"PITG_11140",63.8365059022218,73.5541085698647
"PITG_11142",56.2086755192353,67.0272790584012
"PITG_11143",55.6100990607307,73.2031181967669
"PITG_11146",52.4666199320252,71.2982514266051
"PITG_11150",34.4768337531605,46.7595977452628
"PITG_11151",57.0268783102302,72.0199752565791
"PITG_11152",49.6562526516475,62.1426022797702
"PITG_11153",58.3990674677249,68.2345931093619
"PITG_11154",57.746814498418,73.3780745150425
"PITG_11155",54.838278022777,77.3155478003163
"PITG_11156",52.3732441875026,75.387753979007
"PITG_11157",52.1188153226112,66.070705311339
"PITG_11158",52.0575737929415,66.3712615807878
"PITG_11159",58.6365838707352,76.234176713914
"PITG_11161",56.0031273583884,76.2732704779783
"PITG_11162",72.0903830106109,92.7566663019403
"PITG_11163",55.3297832451745,73.9892497904177
"PITG_11164",55.0935698308117,63.7189873142443
"PITG_11165",17.7645378377584,57.5917714816001
"PITG_11169",57.0285501699334,74.6261596285971
"PITG_11170",59.9339567002591,72.881397621014
"PITG_11171",57.2192978711226,76.7507330297819
"PITG_11173",19.7917687871028,28.6145982264002
"PITG_11176",53.5639253685768,59.6023533053132
"PITG_11177",58.6607477335449,68.1436906076156
"PITG_11178",51.1667056537081,73.3584685956222
"PITG_11179",56.7275345830703,74.8764132495849
"PITG_11180",54.7663809297134,64.9454814233704
"PITG_11181",70.9593565832122,77.6551065669866
"PITG_11182",52.5720776668652,69.8965992211924
"PITG_11183",54.4361965984821,67.0697151350917
"PITG_11184",64.1668166946125,68.0024764386842
"PITG_11185",60.3914207879321,69.265933627662
"PITG_11186",59.0747537122693,75.9750303279971
"PITG_11187",58.1360467825578,66.4139920233027
"PITG_11188",46.1656167570787,67.285012479635
"PITG_11189",57.6541504264997,72.2471763031801
"PITG_11190",50.6189243882018,68.203604460497
"PITG_11191",56.5582093009318,69.8013205748849
"PITG_11193",50.4638453969539,69.0566738415575
"PITG_11194",60.3884326978193,77.3929008213432
"PITG_11195",62.1755982618895,80.3149022075762
"PITG_11196",61.791298922946,75.7117931512415
"PITG_11197",60.6131740025083,75.1442676333879
"PITG_11198",63.877098866469,72.6744936003665
"PITG_11199",52.1912095893881,70.3088894189902
"PITG_11200",58.391026701402,78.6948089506375
"PITG_11201",58.6323914692847,74.9968936814214
"PITG_11202",53.6560680009778,68.7690052618994
"PITG_11203",58.1862396919675,71.2650008168071
"PITG_11204",62.9878071488643,81.4504157250469
"PITG_11205",50.7676238700422,64.8348213657172
"PITG_11206",51.7752010813441,72.2583750994931
"PITG_11207",54.2606066079603,72.5879283919676
"PITG_11208",62.0085624841878,70.5889930375161
"PITG_11209",60.7468510515605,71.2681153293216
"PITG_11211",55.9440322509482,70.0358435908851
"PITG_11214",60.1937619292659,72.3382321716696
"PITG_11215",47.0170801043553,57.651444064802
"PITG_11216",63.5614480603112,75.0134144750319
"PITG_11217",63.9190636989984,74.6235102544332
"PITG_11218",28.4297710248096,59.4443297163949
"PITG_11219",34.6450471328571,70.5101771345462
"PITG_11220",60.0886297156788,74.096585700649
"PITG_11221",58.4972782271667,69.055585417128
"PITG_11222",58.1293188049249,68.115669117497
"PITG_11223",50.7301100172386,70.0242000084315
"PITG_11224",51.7867749873623,71.298778413729
"PITG_11225",64.9903141054209,82.7089583461983
"PITG_11226",51.169604413879,65.6285989313022
"PITG_11227",51.2665309136146,68.4664024252562
"PITG_11228",75.4805584637754,73.6090603953023
"PITG_11229",60.4196977034089,74.3180673519881
"PITG_11230",49.4389661937323,60.6207155094487
"PITG_11231",49.4025952142938,69.7574746896423
"PITG_11232",60.1873184422483,77.4780970926366
"PITG_11233",68.7823954967711,69.2300872441504
"PITG_11234",100.200032824552,94.0298432404222
"PITG_11235",51.4878531761029,56.0863489461895
"PITG_11236",64.3945213327429,79.7586060141495
"PITG_11237",57.8116364644607,72.6114504638927
"PITG_11238",52.4570917052454,75.0053823128645
"PITG_11239",58.732044198895,65.5020891164392
"PITG_11240",40.719794078926,15.845680260525
"PITG_11241",58.7617173884602,66.9572406592335
"PITG_11242",48.7526537569247,63.0644175901602
"PITG_11243",57.8415559768641,70.2335517096
"PITG_11244",59.0690902216533,76.7715563059573
"PITG_11245",39.3198561374294,59.2955057466037
"PITG_11246",53.520983505612,61.4275133614599
"PITG_11247",60.4749564152735,65.3020253467336
"PITG_11248",52.3242219999442,71.1353137822982
"PITG_11249",67.0273238429359,89.8279713847036
"PITG_11250",57.4737706502698,76.2065467745206
"PITG_11251",48.3643247615596,59.5401976674766
"PITG_11252",65.1911278594398,77.9540731799749
"PITG_11253",57.9582807049506,71.53556150863
"PITG_11254",55.9540410163847,70.4753625018431
"PITG_11255",64.3350184311663,85.0632858214157
"PITG_11256",92.7381380378248,108.629779362831
"PITG_11257",51.4430571007695,62.9585081240503
"PITG_11258",68.0417659951318,76.8427467546493
"PITG_11259",41.4992773820575,55.4188596334348
"PITG_11260",56.8961179152972,71.903718457208
"PITG_11261",45.9206576962424,64.7237620052473
"PITG_11262",51.2911979229058,68.6738640068521
"PITG_11263",54.5660459150187,74.3543827555186
"PITG_11264",61.640144205622,69.3097058510599
"PITG_11265",46.6257031700933,75.9177773554142
"PITG_11266",38.8293023782962,52.264754723786
"PITG_11267",17.5908404978733,23.2844672164367
"PITG_11269",67.6786556068522,103.203843424909
"PITG_11270",92.1456806325836,124.683864663091
"PITG_11271",45.7825456023306,57.5507539910553
"PITG_11272",54.2209289480727,74.3226539287251
"PITG_11273",55.1765039148437,68.9392133029395
"PITG_11274",53.0730219943183,68.9602841011132
"PITG_11275",56.1507754273191,66.0178375431105
"PITG_11276",55.3659242326879,72.8483504937377
"PITG_11277",38.4240105620098,67.1383685772724
"PITG_11278",53.5223825490911,70.5444991592951
"PITG_11279",34.0305548177305,16.6679912892024
"PITG_11282",54.5930381174233,73.7495343767275
"PITG_11283",54.3486916214019,64.6477680002399
"PITG_11284",53.1118739606156,70.7819486094017
"PITG_11285",62.039009095131,79.3073462115759
"PITG_11286",42.7049552786614,51.5819999220565
"PITG_11287",51.8065020065748,71.7763114351517
"PITG_11288",58.2627113918507,66.0371671107339
"PITG_11289",67.7838615896839,87.3103915624361
"PITG_11290",49.276186931316,59.0171705150964
"PITG_11291",53.7896414851844,69.7992674903144
"PITG_11292",54.0556681362195,64.4972314682315
"PITG_11293",62.6882575711919,74.3327405819691
"PITG_11294",59.3900668397856,81.7173053516933
"PITG_11295",56.5461237000057,74.841979792784
"PITG_11296",57.3940648804971,77.2257654151172
"PITG_11297",64.2661305559104,75.4069533101225
"PITG_11298",55.8091556499445,60.9361300677529
"PITG_11299",53.3944249131619,61.4678692745372
"PITG_11300",62.9431567642493,70.2570293113948
"PITG_11301",35.6153676522828,30.1778743380672
"PITG_11302",32.1264931380318,34.4635545475982
"PITG_11303",30.3887479535892,31.1618071039275
"PITG_11304",22.3942027345231,31.5429034276385
"PITG_11305",60.8355120291033,60.5673983325434
"PITG_11307",26.2143784265739,33.1284994787085
"PITG_11308",41.2677563991919,42.662400275919
"PITG_11309",24.3689980660072,43.528151305576
"PITG_11310",34.7968950789491,31.608426622608
"PITG_11320",57.8741401325644,72.2397274214591
"PITG_11321",25.9121329745367,19.5585726513844
"PITG_11322",85.9892628245989,120.824467133837
"PITG_11323",62.3011306517362,67.6685561614005
"PITG_11327",56.2756735418398,73.5283561718683
"PITG_11328",32.3112999934346,49.7590190135275
"PITG_11329",47.3453392621442,59.1844021074284
"PITG_11330",46.5481158620232,63.3626669557347
"PITG_11334",53.5372246500248,86.0368736500956
"PITG_11336",58.5274161165836,78.2819951041605
"PITG_11338",44.2285968527737,33.2250131074193
"PITG_11339",57.2222442633713,28.7411917484053
"PITG_11340",39.1942065208979,31.3520821939713
"PITG_11341",44.0344148988127,50.9111364305358
"PITG_11343",28.5370462785067,37.1571012266213
"PITG_11344",54.2507474064721,71.399865556752
"PITG_11345",53.9352698326653,76.8337140955483
"PITG_11346",91.0101304249468,112.219139810424
"PITG_11347",71.1988946360872,83.0501520712616
"PITG_11348",33.2449645891207,44.0306173354704
"PITG_11349",14.5582006181254,26.2582719256519
"PITG_11350",41.8351049278973,89.4231638257939
"PITG_11353",57.3319927746046,71.536359605151
"PITG_11355",61.2184215890662,102.702112791942
"PITG_11356",58.2912444114349,70.6955002302121
"PITG_11359",65.7549987807771,77.5896766502239
"PITG_11362",36.772607544074,49.0710807467768
"PITG_11363",49.4374103639974,63.581119462307
"PITG_11364",58.4826900902348,79.2656735640711
"PITG_11365",48.8650058539462,64.4481035974708
"PITG_11366",56.0585194142738,79.6809379383931
"PITG_11367",51.9701241284737,62.6909568565358
"PITG_11368",47.8460908286384,59.8353991854472
"PITG_11369",53.6244875941409,59.6186555600436
